Suburb,SA2_code,2005_income,2006_income,2007_income,2008_income,2009_income,2010_income,2011_income,2012_income,2013_income,2014_income,2015_income,2016_income,2017_income,2018_income
THALOO,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
THOMSON,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
TOOMBON,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
WALHALLA,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
WALHALLA EAST,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
WESTBURY,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
WILLOW GROVE,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
YALLOURN,205041095.0,35200.0,36782.0,38284.0,40137.0,41630.0,46590.0,48380.0,50006.0,51882.0,52751.0,54157.0,53941.0,54040.0,56148.0
YALLOURN NORTH,205041098.0,38933.0,41188.0,43582.0,44601.0,46416.0,53284.0,55251.0,58339.0,60210.0,62368.0,62311.0,62655.0,62653.0,64814.0
NEERIM,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
NEERIM EAST,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
NEERIM SOUTH,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
NAYOOK,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
NEERIM JUNCTION,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
NEERIM NORTH,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
ADA,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
BAW BAW,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
BAW BAW VILLAGE,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
GENTLE ANNIE,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
ICY CREEK,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
LOCH VALLEY,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
MT BAW BAW,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
NOOJEE,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
PIEDMONT,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
TANJIL BREN,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
TOORONGO,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
VESPER,205011077.0,33530.0,35007.0,36286.0,37156.0,38259.0,44176.0,45464.0,45050.0,49289.0,50250.0,50019.0,50080.0,50686.0,52722.0
THORPDALE,205011078.0,35417.0,36892.0,39515.0,40468.0,41177.0,47204.0,49429.0,49663.0,52033.0,53577.0,53125.0,53296.0,54698.0,57124.0
DRIFFIELD,205041094.0,36618.0,38877.0,39995.0,41252.0,42355.0,50859.0,52920.0,54495.0,56746.0,58823.0,59033.0,59803.0,59177.0,60667.0
HAZELWOOD,205041094.0,36618.0,38877.0,39995.0,41252.0,42355.0,50859.0,52920.0,54495.0,56746.0,58823.0,59033.0,59803.0,59177.0,60667.0
HAZELWOOD NORTH,205041094.0,36618.0,38877.0,39995.0,41252.0,42355.0,50859.0,52920.0,54495.0,56746.0,58823.0,59033.0,59803.0,59177.0,60667.0
HAZELWOOD SOUTH,205041094.0,36618.0,38877.0,39995.0,41252.0,42355.0,50859.0,52920.0,54495.0,56746.0,58823.0,59033.0,59803.0,59177.0,60667.0
JEERALANG,205041094.0,36618.0,38877.0,39995.0,41252.0,42355.0,50859.0,52920.0,54495.0,56746.0,58823.0,59033.0,59803.0,59177.0,60667.0
JEERALANG JUNCTION,205041094.0,36618.0,38877.0,39995.0,41252.0,42355.0,50859.0,52920.0,54495.0,56746.0,58823.0,59033.0,59803.0,59177.0,60667.0
MARYVALE,205041096.0,36127.0,38099.0,39331.0,40726.0,41754.0,44134.0,45699.0,47128.0,48380.0,50347.0,50309.0,50457.0,49917.0,50880.0
MID VALLEY,205041096.0,36127.0,38099.0,39331.0,40726.0,41754.0,44134.0,45699.0,47128.0,48380.0,50347.0,50309.0,50457.0,49917.0,50880.0
MORWELL,205041096.0,36127.0,38099.0,39331.0,40726.0,41754.0,44134.0,45699.0,47128.0,48380.0,50347.0,50309.0,50457.0,49917.0,50880.0
MORWELL EAST,205041096.0,36127.0,38099.0,39331.0,40726.0,41754.0,44134.0,45699.0,47128.0,48380.0,50347.0,50309.0,50457.0,49917.0,50880.0
MORWELL UPPER,205041096.0,36127.0,38099.0,39331.0,40726.0,41754.0,44134.0,45699.0,47128.0,48380.0,50347.0,50309.0,50457.0,49917.0,50880.0
GIPPSLAND MC,205021082.0,29660.0,31211.0,32064.0,33665.0,34834.0,36463.0,38459.0,40142.0,41359.0,43572.0,43560.0,45059.0,44548.0,44542.0
CHURCHILL,205041094.0,36618.0,38877.0,39995.0,41252.0,42355.0,50859.0,52920.0,54495.0,56746.0,58823.0,59033.0,59803.0,59177.0,60667.0
BLACKWARRY,205051104.0,32446.0,31620.0,35994.0,34097.0,33978.0,40271.0,43052.0,43208.0,55079.0,54112.0,45827.0,44023.0,45840.0,48524.0
CALLIGNEE,205041094.0,36618.0,38877.0,39995.0,41252.0,42355.0,50859.0,52920.0,54495.0,56746.0,58823.0,59033.0,59803.0,59177.0,60667.0
CALLIGNEE NORTH,205051102.0,35278.0,34820.0,38834.0,37439.0,38513.0,44836.0,47644.0,44057.0,49586.0,52819.0,50816.0,48697.0,50211.0,49545.0
CALLIGNEE SOUTH,205051104.0,32446.0,31620.0,35994.0,34097.0,33978.0,40271.0,43052.0,43208.0,55079.0,54112.0,45827.0,44023.0,45840.0,48524.0
CARRAJUNG,205051104.0,32446.0,31620.0,35994.0,34097.0,33978.0,40271.0,43052.0,43208.0,55079.0,54112.0,45827.0,44023.0,45840.0,48524.0
CARRAJUNG LOWER,205051104.0,32446.0,31620.0,35994.0,34097.0,33978.0,40271.0,43052.0,43208.0,55079.0,54112.0,45827.0,44023.0,45840.0,48524.0
CARRAJUNG SOUTH,205051104.0,32446.0,31620.0,35994.0,34097.0,33978.0,40271.0,43052.0,43208.0,55079.0,54112.0,45827.0,44023.0,45840.0,48524.0
FLYNN,205051102.0,35278.0,34820.0,38834.0,37439.0,38513.0,44836.0,47644.0,44057.0,49586.0,52819.0,50816.0,48697.0,50211.0,49545.0
FLYNNS CREEK,205051102.0,35278.0,34820.0,38834.0,37439.0,38513.0,44836.0,47644.0,44057.0,49586.0,52819.0,50816.0,48697.0,50211.0,49545.0
KOORNALLA,205041094.0,36618.0,38877.0,39995.0,41252.0,42355.0,50859.0,52920.0,54495.0,56746.0,58823.0,59033.0,59803.0,59177.0,60667.0
LOY YANG,205041094.0,36618.0,38877.0,39995.0,41252.0,42355.0,50859.0,52920.0,54495.0,56746.0,58823.0,59033.0,59803.0,59177.0,60667.0
MOUNT TASSIE,205041094.0,36618.0,38877.0,39995.0,41252.0,42355.0,50859.0,52920.0,54495.0,56746.0,58823.0,59033.0,59803.0,59177.0,60667.0
TRARALGON,205041097.0,40809.0,43719.0,45358.0,47159.0,48344.0,54436.0,56592.0,59021.0,59735.0,62001.0,63479.0,62237.0,64109.0,66226.0
TRARALGON EAST,205041097.0,40809.0,43719.0,45358.0,47159.0,48344.0,54436.0,56592.0,59021.0,59735.0,62001.0,63479.0,62237.0,64109.0,66226.0
TRARALGON SOUTH,205041094.0,36618.0,38877.0,39995.0,41252.0,42355.0,50859.0,52920.0,54495.0,56746.0,58823.0,59033.0,59803.0,59177.0,60667.0
TYERS,205041098.0,38933.0,41188.0,43582.0,44601.0,46416.0,53284.0,55251.0,58339.0,60210.0,62368.0,62311.0,62655.0,62653.0,64814.0
WILLUNG SOUTH,205051104.0,32446.0,31620.0,35994.0,34097.0,33978.0,40271.0,43052.0,43208.0,55079.0,54112.0,45827.0,44023.0,45840.0,48524.0
HIAMDALE,205051102.0,35278.0,34820.0,38834.0,37439.0,38513.0,44836.0,47644.0,44057.0,49586.0,52819.0,50816.0,48697.0,50211.0,49545.0
NAMBROK,205051102.0,35278.0,34820.0,38834.0,37439.0,38513.0,44836.0,47644.0,44057.0,49586.0,52819.0,50816.0,48697.0,50211.0,49545.0
ROSEDALE,205051102.0,35278.0,34820.0,38834.0,37439.0,38513.0,44836.0,47644.0,44057.0,49586.0,52819.0,50816.0,48697.0,50211.0,49545.0
WILLUNG,205051102.0,35278.0,34820.0,38834.0,37439.0,38513.0,44836.0,47644.0,44057.0,49586.0,52819.0,50816.0,48697.0,50211.0,49545.0
WILLUNG SOUTH,205051104.0,32446.0,31620.0,35994.0,34097.0,33978.0,40271.0,43052.0,43208.0,55079.0,54112.0,45827.0,44023.0,45840.0,48524.0
GIFFARD,205051104.0,32446.0,31620.0,35994.0,34097.0,33978.0,40271.0,43052.0,43208.0,55079.0,54112.0,45827.0,44023.0,45840.0,48524.0
GUTHRIDGE,205051103.0,37524.0,38911.0,40222.0,43328.0,45036.0,50131.0,53076.0,55468.0,57487.0,59059.0,59544.0,58241.0,59498.0,62291.0
SALE,205051103.0,37524.0,38911.0,40222.0,43328.0,45036.0,50131.0,53076.0,55468.0,57487.0,59059.0,59544.0,58241.0,59498.0,62291.0
SALE NORTH,205051103.0,37524.0,38911.0,40222.0,43328.0,45036.0,50131.0,53076.0,55468.0,57487.0,59059.0,59544.0,58241.0,59498.0,62291.0
WURRUK,205051103.0,37524.0,38911.0,40222.0,43328.0,45036.0,50131.0,53076.0,55468.0,57487.0,59059.0,59544.0,58241.0,59498.0,62291.0
AIRLY,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
BUNDALAGUAH,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
CLYDEBANK,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
COBAINS,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
DARRIMAN,205051104.0,32446.0,31620.0,35994.0,34097.0,33978.0,40271.0,43052.0,43208.0,55079.0,54112.0,45827.0,44023.0,45840.0,48524.0
DUTSON,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
DUTSON DOWNS,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
FLAMINGO BEACH,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
FULHAM,205051102.0,35278.0,34820.0,38834.0,37439.0,38513.0,44836.0,47644.0,44057.0,49586.0,52819.0,50816.0,48697.0,50211.0,49545.0
GIFFARD,205051104.0,32446.0,31620.0,35994.0,34097.0,33978.0,40271.0,43052.0,43208.0,55079.0,54112.0,45827.0,44023.0,45840.0,48524.0
GIFFARD WEST,205051104.0,32446.0,31620.0,35994.0,34097.0,33978.0,40271.0,43052.0,43208.0,55079.0,54112.0,45827.0,44023.0,45840.0,48524.0
GLOMAR BEACH,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
GOLDEN BEACH,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
KILMANY,205051102.0,35278.0,34820.0,38834.0,37439.0,38513.0,44836.0,47644.0,44057.0,49586.0,52819.0,50816.0,48697.0,50211.0,49545.0
LAKE WELLINGTON,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
LOCH SPORT,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
LONGFORD,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
MONTGOMERY,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
MYRTLEBANK,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
PARADISE BEACH,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
PEARSONDALE,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
SEACOMBE,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
SEASPRAY,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
SOMERTON PARK,205051103.0,37524.0,38911.0,40222.0,43328.0,45036.0,50131.0,53076.0,55468.0,57487.0,59059.0,59544.0,58241.0,59498.0,62291.0
STRADBROKE,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
THE HEART,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
THE HONEYSUCKLES,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
EAST SALE,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
EAST SALE RAAF,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
SALE EAST RAAF,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
SALE,205051103.0,37524.0,38911.0,40222.0,43328.0,45036.0,50131.0,53076.0,55468.0,57487.0,59059.0,59544.0,58241.0,59498.0,62291.0
GLENGARRY,205041098.0,38933.0,41188.0,43582.0,44601.0,46416.0,53284.0,55251.0,58339.0,60210.0,62368.0,62311.0,62655.0,62653.0,64814.0
GLENGARRY NORTH,205041098.0,38933.0,41188.0,43582.0,44601.0,46416.0,53284.0,55251.0,58339.0,60210.0,62368.0,62311.0,62655.0,62653.0,64814.0
GLENGARRY WEST,205041098.0,38933.0,41188.0,43582.0,44601.0,46416.0,53284.0,55251.0,58339.0,60210.0,62368.0,62311.0,62655.0,62653.0,64814.0
TOONGABBIE,205041098.0,38933.0,41188.0,43582.0,44601.0,46416.0,53284.0,55251.0,58339.0,60210.0,62368.0,62311.0,62655.0,62653.0,64814.0
COWWARR,205051102.0,35278.0,34820.0,38834.0,37439.0,38513.0,44836.0,47644.0,44057.0,49586.0,52819.0,50816.0,48697.0,50211.0,49545.0
ARBUCKLE,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
BILLABONG,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
BURAGWONDUC,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
CROOKAYAN,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
DAWSON,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
DENISON,205051102.0,35278.0,34820.0,38834.0,37439.0,38513.0,44836.0,47644.0,44057.0,49586.0,52819.0,50816.0,48697.0,50211.0,49545.0
GILLUM,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
GLEN FALLOCH,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
GLENFALLOCH,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
GLENMAGGIE,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
HEYFIELD,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
HOWITT PLAINS,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
LICOLA,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
LICOLA NORTH,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
REYNARD,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
SARGOOD,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
SEATON,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
TAMBORITHA,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
WINNINDOO,205051102.0,35278.0,34820.0,38834.0,37439.0,38513.0,44836.0,47644.0,44057.0,49586.0,52819.0,50816.0,48697.0,50211.0,49545.0
WORROWING,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
YANGOURA,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
MAFFRA WEST UPPER,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
MEWBURN PARK,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
NEWRY,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
TINAMBA,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
TINAMBA WEST,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
BOISDALE,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
BRIAGOLONG,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
BUSHY PARK,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
COONGULLA,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
KOOROOL,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
MAFFRA,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
MONOMAK,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
MOROKA,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
NAP NAP MARRA,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
NUNTIN,205041096.0,36127.0,38099.0,39331.0,40726.0,41754.0,44134.0,45699.0,47128.0,48380.0,50347.0,50309.0,50457.0,49917.0,50880.0
RIVERSLEA,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
TOOLOME,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
VALENCIA CREEK,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
WOOLENOOK,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
WRATHUNG,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
WRIXON,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
BUDGEE BUDGEE,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
CASTLEBURN,205021082.0,29660.0,31211.0,32064.0,33665.0,34834.0,36463.0,38459.0,40142.0,41359.0,43572.0,43560.0,45059.0,44548.0,44542.0
COBBANNAH,205021082.0,29660.0,31211.0,32064.0,33665.0,34834.0,36463.0,38459.0,40142.0,41359.0,43572.0,43560.0,45059.0,44548.0,44542.0
COWA,205021082.0,29660.0,31211.0,32064.0,33665.0,34834.0,36463.0,38459.0,40142.0,41359.0,43572.0,43560.0,45059.0,44548.0,44542.0
CROOKED RIVER,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
DARGO,205021082.0,29660.0,31211.0,32064.0,33665.0,34834.0,36463.0,38459.0,40142.0,41359.0,43572.0,43560.0,45059.0,44548.0,44542.0
HAWKHURST,205021082.0,29660.0,31211.0,32064.0,33665.0,34834.0,36463.0,38459.0,40142.0,41359.0,43572.0,43560.0,45059.0,44548.0,44542.0
HOLLANDS LANDING,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
LLOWALONG,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
MEERLIEU,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
MIOWERA,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
MOORNAPA,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
MUNRO,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
PERRY BRIDGE,205051100.0,33240.0,34317.0,37004.0,38328.0,39700.0,46122.0,48516.0,50421.0,54142.0,57032.0,53852.0,55479.0,53400.0,55265.0
STOCKDALE,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
STRATFORD,205051101.0,35032.0,35173.0,37412.0,37955.0,38238.0,44224.0,47039.0,47223.0,49793.0,52160.0,51220.0,51056.0,52197.0,53970.0
WATERFORD,205021082.0,29660.0,31211.0,32064.0,33665.0,34834.0,36463.0,38459.0,40142.0,41359.0,43572.0,43560.0,45059.0,44548.0,44542.0
WONGUNGARRA,205051099.0,34443.0,33788.0,36308.0,35930.0,37435.0,28239.0,21836.0,18343.0,29169.0,26421.0,21788.0,30856.0,27804.0,33603.0
