,Suburb,LGA,crime_rate
2141,COSGROVE,Strathbogie,0.04182572994787
2142,COSGROVE SOUTH,Strathbogie,0.04182572994787
2143,GRAHAMVALE,Strathbogie,0.04182572994787
2144,KARRAMOMUS,Strathbogie,0.04182572994787
2145,KIALLA,Strathbogie,0.04182572994787
2146,KIALLA EAST,Strathbogie,0.04182572994787
2147,KIALLA WEST,Strathbogie,0.04182572994787
2148,LEMNOS,Strathbogie,0.04182572994787
2149,ORRVALE,Strathbogie,0.04182572994787
2150,PINE LODGE,Strathbogie,0.04182572994787
2151,SHEPPARTON EAST,Strathbogie,0.04182572994787
2152,SHEPPARTON NORTH,Strathbogie,0.04182572994787
2153,TAMLEUGH WEST,Strathbogie,0.04182572994787
2154,CONGUPNA,Greater Shepparton,0.08790615916565
2155,BUNBARTHA,Moira,0.05613950784322
2156,INVERGORDON SOUTH,Moira,0.05613950784322
2157,KATANDRA,Moira,0.05613950784322
2158,KATANDRA WEST,Moira,0.05613950784322
2159,MARIONVALE,Moira,0.05613950784322
2160,MARUNGI,Moira,0.05613950784322
2161,TALLYGAROOPNA,Moira,0.05613950784322
2162,ZEERUST,Moira,0.05613950784322
2163,KAARIMBA,Moira,0.05613950784322
2164,MUNDOONA,Moira,0.05613950784322
2165,WUNGHNU,Moira,0.05613950784322
2166,DRUMANURE,Moira,0.05613950784322
2167,INVERGORDON,Moira,0.05613950784322
2168,NARING,Moira,0.05613950784322
2169,NUMURKAH,Moira,0.05613950784322
2170,WAAIA,Moira,0.05613950784322
2171,YALCA,Moira,0.05613950784322
2172,KOTUPNA,Moira,0.05613950784322
2173,NATHALIA,Moira,0.05613950784322
2174,YIELIMA,Moira,0.05613950784322
2175,BARMAH,Moira,0.05613950784322
2176,LOWER MOIRA,Moira,0.05613950784322
2177,PICOLA,Moira,0.05613950784322
2178,PICOLA WEST,Moira,0.05613950784322
2179,KATUNGA,Moira,0.05613950784322
2180,BEARII,Moira,0.05613950784322
2181,MYWEE,Moira,0.05613950784322
2182,STRATHMERTON,Moira,0.05613950784322
2183,ULUPNA,Moira,0.05613950784322
2184,COBRAM,Moira,0.05613950784322
2185,COBRAM EAST,Moira,0.05613950784322
2186,KOONOOMOO,Moira,0.05613950784322
2187,MUCKATAH,Moira,0.05613950784322
2188,YARROWEYAH,Moira,0.05613950784322
2189,DOOKIE,Strathbogie,0.04182572994787
2190,MOUNT MAJOR,Strathbogie,0.04182572994787
2191,NALINGA,Strathbogie,0.04182572994787
2192,WAGGARANDALL,Strathbogie,0.04182572994787
2193,WATTVILLE,Strathbogie,0.04182572994787
2194,YABBA NORTH,Strathbogie,0.04182572994787
2195,YABBA SOUTH,Strathbogie,0.04182572994787
2196,YOUANMITE,Strathbogie,0.04182572994787
2197,DOOKIE COLLEGE,Moira,0.05613950784322
2198,KATAMATITE,Moira,0.05613950784322
2199,KATAMATITE EAST,Moira,0.05613950784322
2200,BROADFORD,Whittlesea,0.03941663565461
2201,CLONBINANE,Whittlesea,0.03941663565461
2202,FLOWERDALE,Whittlesea,0.03941663565461
2203,HAZELDENE,Whittlesea,0.03941663565461
2204,REEDY CREEK,Whittlesea,0.03941663565461
2205,STRATH CREEK,Whittlesea,0.03941663565461
2206,SUGARLOAF CREEK,Whittlesea,0.03941663565461
2207,SUNDAY CREEK,Whittlesea,0.03941663565461
2208,TYAAK,Whittlesea,0.03941663565461
2209,WATERFORD PARK,Whittlesea,0.03941663565461
2210,TALLAROOK,Murrindindi,0.03739216482981
2211,CAVEAT,Strathbogie,0.04182572994787
2212,DROPMORE,Strathbogie,0.04182572994787
2213,DYSART,Strathbogie,0.04182572994787
2214,HIGHLANDS,Strathbogie,0.04182572994787
2215,HILLDENE,Strathbogie,0.04182572994787
2216,KERRISDALE,Strathbogie,0.04182572994787
2217,KOBYBOYN,Strathbogie,0.04182572994787
2218,NORTHWOOD,Strathbogie,0.04182572994787
2219,SEYMOUR,Strathbogie,0.04182572994787
2220,SEYMOUR SOUTH,Strathbogie,0.04182572994787
2221,TRAWOOL,Strathbogie,0.04182572994787
2222,WHITEHEADS CREEK,Strathbogie,0.04182572994787
2223,PUCKAPUNYAL,Strathbogie,0.04182572994787
2224,PUCKAPUNYAL MILPO,Strathbogie,0.04182572994787
2225,MANGALORE,Strathbogie,0.04182572994787
2226,AVENEL,Strathbogie,0.04182572994787
2227,UPTON HILL,Strathbogie,0.04182572994787
2228,LOCKSLEY,Wangaratta,0.05756593925505
2229,LONGWOOD,Wangaratta,0.05756593925505
2230,PRANJIP,Wangaratta,0.05756593925505
2231,BALMATTUM,Strathbogie,0.04182572994787
2232,CREIGHTON,Strathbogie,0.04182572994787
2233,CREIGHTONS CREEK,Strathbogie,0.04182572994787
2234,EUROA,Strathbogie,0.04182572994787
2235,GOORAM,Strathbogie,0.04182572994787
2236,KELVIN VIEW,Strathbogie,0.04182572994787
2237,KITHBROOK,Strathbogie,0.04182572994787
2238,LONGWOOD EAST,Strathbogie,0.04182572994787
2239,MIEPOLL,Strathbogie,0.04182572994787
2240,MOGLONEMBY,Strathbogie,0.04182572994787
2241,MOLKA,Strathbogie,0.04182572994787
2242,RIGGS CREEK,Strathbogie,0.04182572994787
2243,RUFFY,Strathbogie,0.04182572994787
2244,SHEANS CREEK,Strathbogie,0.04182572994787
2245,STRATHBOGIE,Strathbogie,0.04182572994787
2246,TARCOMBE,Strathbogie,0.04182572994787
2247,BOHO,Strathbogie,0.04182572994787
2248,BOHO SOUTH,Strathbogie,0.04182572994787
2249,CREEK JUNCTION,Strathbogie,0.04182572994787
2250,EARLSTON,Strathbogie,0.04182572994787
2251,GOWANGARDIE,Strathbogie,0.04182572994787
2252,KOONDA,Strathbogie,0.04182572994787
2253,MARRAWEENEY,Strathbogie,0.04182572994787
2254,TAMLEUGH,Strathbogie,0.04182572994787
2255,TAMLEUGH NORTH,Strathbogie,0.04182572994787
2256,UPOTIPOTPON,Strathbogie,0.04182572994787
2257,VIOLET TOWN,Strathbogie,0.04182572994787
2258,BADDAGINNIE,Strathbogie,0.04182572994787
2259,TARNOOK,Strathbogie,0.04182572994787
2260,WARRENBAYNE,Strathbogie,0.04182572994787
2261,BENALLA,Wellington,0.06545194010655
2262,BENALLA WEST,Benalla,0.07053441411565
2263,BROKEN CREEK,Wangaratta,0.05756593925505
2264,GOOMALIBEE,Wangaratta,0.05756593925505
2265,KILFEERA,Wangaratta,0.05756593925505
2266,LAKE MOKOAN,Wangaratta,0.05756593925505
2267,LIMA,Wangaratta,0.05756593925505
2268,LIMA EAST,Wangaratta,0.05756593925505
2269,LIMA SOUTH,Wangaratta,0.05756593925505
2270,LURG,Wangaratta,0.05756593925505
2271,MOLYULLAH,Wangaratta,0.05756593925505
2272,MOORNGAG,Wangaratta,0.05756593925505
2273,SAMARIA,Wangaratta,0.05756593925505
2274,SWANPOOL,Wangaratta,0.05756593925505
2275,TATONG,Wangaratta,0.05756593925505
2276,UPPER LURG,Wangaratta,0.05756593925505
2277,UPPER RYANS CREEK,Wangaratta,0.05756593925505
2278,WINTON,Wangaratta,0.05756593925505
2279,WINTON NORTH,Wangaratta,0.05756593925505
2280,BOWEYA,Wangaratta,0.05756593925505
2281,BOWEYA NORTH,Wangaratta,0.05756593925505
2282,GLENROWAN,Wangaratta,0.05756593925505
2283,GLENROWAN WEST,Wangaratta,0.05756593925505
2284,GRETA,Wangaratta,0.05756593925505
2285,GRETA SOUTH,Wangaratta,0.05756593925505
2286,GRETA WEST,Wangaratta,0.05756593925505
2287,HANSONVILLE,Wangaratta,0.05756593925505
2288,MOUNT BRUNO,Wangaratta,0.05756593925505
2289,TAMINICK,Wangaratta,0.05756593925505
2290,WANGARATTA,Indigo,0.02383452041515
2291,APPIN PARK,Wangaratta,0.05756593925505
2292,WANGARATTA WEST,Wangaratta,0.05756593925505
2293,BOBINAWARRAH,Wellington,0.06545194010655
2294,BOORHAMAN,Wellington,0.06545194010655
2295,BOORHAMAN EAST,Wellington,0.06545194010655
2296,BOWSER,Wellington,0.06545194010655
2297,BYAWATHA,Wellington,0.06545194010655
2298,CARBOOR,Wellington,0.06545194010655
2299,CHESHUNT,Wellington,0.06545194010655
2300,CHESHUNT SOUTH,Wellington,0.06545194010655
2301,DOCKER,Wellington,0.06545194010655
2302,DOCKERS PLAINS,Wellington,0.06545194010655
2303,EAST WANGARATTA,Wellington,0.06545194010655
2304,EDI,Wellington,0.06545194010655
2305,EDI UPPER,Wellington,0.06545194010655
2306,EVERTON,Wellington,0.06545194010655
2307,EVERTON UPPER,Wellington,0.06545194010655
2308,KILLAWARRA,Wellington,0.06545194010655
2309,KING VALLEY,Wellington,0.06545194010655
2310,LACEBY,Wellington,0.06545194010655
2311,LONDRIGAN,Wellington,0.06545194010655
2312,MARKWOOD,Wellington,0.06545194010655
2313,MEADOW CREEK,Wellington,0.06545194010655
2314,MILAWA,Wellington,0.06545194010655
2315,NORTH WANGARATTA,Wellington,0.06545194010655
2316,OXLEY,Wellington,0.06545194010655
2317,OXLEY FLATS,Wellington,0.06545194010655
2318,PEECHELBA,Wellington,0.06545194010655
2319,PEECHELBA EAST,Wellington,0.06545194010655
2320,ROSE RIVER,Wellington,0.06545194010655
2321,TARRAWINGEE,Wellington,0.06545194010655
2322,WABONGA,Wellington,0.06545194010655
2323,WALDARA,Wellington,0.06545194010655
2324,WANGANDARY,Wellington,0.06545194010655
2325,WANGARATTA FORWARD,Wellington,0.06545194010655
2326,WANGARATTA SOUTH,Wellington,0.06545194010655
2327,WHITLANDS,Wellington,0.06545194010655
2328,BORALMA,Wangaratta,0.05756593925505
2329,LILLIPUT,Wangaratta,0.05756593925505
2330,NORONG,Wangaratta,0.05756593925505
2331,SPRINGHURST,Wangaratta,0.05756593925505
2332,CHILTERN,Wangaratta,0.05756593925505
2333,CHILTERN VALLEY,Wangaratta,0.05756593925505
2334,CORNISHTOWN,Wangaratta,0.05756593925505
2335,INDIGO,Wangaratta,0.05756593925505
2336,BOORHAMAN NORTH,Indigo,0.02383452041515
2337,BRIMIN,Indigo,0.02383452041515
2338,BROWNS PLAINS,Indigo,0.02383452041515
2339,CARLYLE,Indigo,0.02383452041515
2340,DUGAYS BRIDGE,Indigo,0.02383452041515
2341,GOORAMADDA,Indigo,0.02383452041515
2342,GREAT SOUTHERN,Indigo,0.02383452041515
2343,LAKE MOODEMERE,Indigo,0.02383452041515
2344,NORONG CENTRAL,Indigo,0.02383452041515
2345,PRENTICE NORTH,Indigo,0.02383452041515
2346,RUTHERGLEN,Indigo,0.02383452041515
2347,WAHGUNYAH,Indigo,0.02383452041515
2348,BARNAWARTHA,Wodonga,0.05733829865128
2349,BARNAWARTHA NORTH,Wodonga,0.05733829865128
2350,INDIGO UPPER,Wodonga,0.05733829865128
2351,INDIGO VALLEY,Wodonga,0.05733829865128
2352,WODONGA,Alpine,0.0294693225507399
2353,WEST WODONGA,Wodonga,0.05733829865128
2354,WODONGA PLAZA,Wodonga,0.05733829865128
2355,ALLANS FLAT,Wodonga,0.05733829865128
2356,BANDIANA,Wodonga,0.05733829865128
2357,BARANDUDA,Wodonga,0.05733829865128
2358,BELLBRIDGE,Wodonga,0.05733829865128
2359,BERRINGAMA,Wodonga,0.05733829865128
2360,BETHANGA,Wodonga,0.05733829865128
2361,BONEGILLA,Wodonga,0.05733829865128
2362,BUNGIL,Wodonga,0.05733829865128
2363,CASTLE CREEK,Wodonga,0.05733829865128
2364,CORAL BANK,Wodonga,0.05733829865128
2365,DEDERANG,Wodonga,0.05733829865128
2366,EBDEN,Wodonga,0.05733829865128
2367,GATEWAY ISLAND,Wodonga,0.05733829865128
2368,GLEN CREEK,Wodonga,0.05733829865128
2369,GUNDOWRING,Wodonga,0.05733829865128
2370,HUME WEIR,Wodonga,0.05733829865128
2371,HUON CREEK,Wodonga,0.05733829865128
2372,KANCOONA,Wodonga,0.05733829865128
2373,KANCOONA SOUTH,Wodonga,0.05733829865128
2374,KERGUNYAH,Wodonga,0.05733829865128
2375,KERGUNYAH SOUTH,Wodonga,0.05733829865128
2376,KIEWA,Wodonga,0.05733829865128
2377,LENEVA,Wodonga,0.05733829865128
2378,LONE PINE,Wodonga,0.05733829865128
2379,LUCYVALE,Wodonga,0.05733829865128
2380,MONGANS BRIDGE,Wodonga,0.05733829865128
2381,MOUNT ALFRED,Wodonga,0.05733829865128
2382,OSBORNES FLAT,Wodonga,0.05733829865128
2383,RUNNING CREEK,Wodonga,0.05733829865128
2384,STAGHORN FLAT,Wodonga,0.05733829865128
2385,TALGARNO,Wodonga,0.05733829865128
2386,TANGAMBALANGA,Wodonga,0.05733829865128
2387,THOLOGOLONG,Wodonga,0.05733829865128
2388,UPPER GUNDOWRING,Wodonga,0.05733829865128
2389,WODONGA FORWARD,Wodonga,0.05733829865128
2390,BANDIANA MILPO,Wodonga,0.05733829865128
2391,CHARLEROI,Towong,0.0262175664387
2392,HUON,Towong,0.0262175664387
2393,RED BLUFF,Towong,0.0262175664387
2394,SANDY CREEK,Towong,0.0262175664387
2395,TAWONGA,Towong,0.0262175664387
2396,TAWONGA SOUTH,Alpine,0.0294693225507399
2397,BOGONG,Alpine,0.0294693225507399
2398,FALLS CREEK,Alpine,0.0294693225507399
2399,MOUNT BEAUTY,Alpine,0.0294693225507399
2400,NELSE,Alpine,0.0294693225507399
2401,BULLIOH,Towong,0.0262175664387
2402,GEORGES CREEK,Towong,0.0262175664387
2403,JARVIS CREEK,Towong,0.0262175664387
2404,TALLANGATTA,Towong,0.0262175664387
2405,TALLANGATTA EAST,Towong,0.0262175664387
2406,DARTMOUTH,Towong,0.0262175664387
2407,ESKDALE,Towong,0.0262175664387
2408,FERNVALE,Towong,0.0262175664387
2409,GRANYA,Towong,0.0262175664387
2410,MITTA MITTA,Towong,0.0262175664387
2411,OLD TALLANGATTA,Towong,0.0262175664387
2412,SHELLEY,Towong,0.0262175664387
2413,TALLANDOON,Towong,0.0262175664387
2414,TALLANGATTA SOUTH,Towong,0.0262175664387
2415,TALLANGATTA VALLEY,Towong,0.0262175664387
2416,KOETONG,Murrindindi,0.03739216482981
2417,CUDGEWA,Towong,0.0262175664387
2418,NARIEL VALLEY,Towong,0.0262175664387
2419,BIGGARA,Towong,0.0262175664387
2420,COLAC COLAC,Towong,0.0262175664387
2421,CORRYONG,Towong,0.0262175664387
2422,THOWGLA VALLEY,Towong,0.0262175664387
2423,TOM GROGGIN,Towong,0.0262175664387
2424,TOWONG,Towong,0.0262175664387
2425,TOWONG UPPER,Towong,0.0262175664387
2426,TINTALDRA,Wangaratta,0.05756593925505
2427,BURROWYE,Towong,0.0262175664387
2428,GUYS FOREST,Towong,0.0262175664387
2429,PINE MOUNTAIN,Towong,0.0262175664387
2430,WALWA,Towong,0.0262175664387
2431,BUXTON,Murrindindi,0.03739216482981
2432,RUBICON,Murrindindi,0.03739216482981
2433,THORNTON,Murrindindi,0.03739216482981
2434,EILDON,Yarra Ranges,0.0323313815373599
2435,LAKE EILDON,Yarra Ranges,0.0323313815373599
2436,TAYLOR BAY,Yarra Ranges,0.0323313815373599
2437,ACHERON,Murrindindi,0.03739216482981
2438,ALEXANDRA,Murrindindi,0.03739216482981
2439,CATHKIN,Murrindindi,0.03739216482981
2440,CRYSTAL CREEK,Murrindindi,0.03739216482981
2441,DEVILS RIVER,Murrindindi,0.03739216482981
2442,FAWCETT,Murrindindi,0.03739216482981
2443,KORIELLA,Murrindindi,0.03739216482981
2444,MAINTONGOON,Murrindindi,0.03739216482981
2445,TAGGERTY,Murrindindi,0.03739216482981
2446,WHANREGARWEN,Murrindindi,0.03739216482981
2447,ANCONA,Strathbogie,0.04182572994787
2448,MERTON,Strathbogie,0.04182572994787
2449,WOODFIELD,Strathbogie,0.04182572994787
2450,GHIN GHIN,Murrindindi,0.03739216482981
2451,GLENBURN,Murrindindi,0.03739216482981
2452,HOMEWOOD,Murrindindi,0.03739216482981
2453,KILLINGWORTH,Murrindindi,0.03739216482981
2454,LIMESTONE,Murrindindi,0.03739216482981
2455,MURRINDINDI,Murrindindi,0.03739216482981
2456,YEA,Murrindindi,0.03739216482981
2457,MOLESWORTH,Wangaratta,0.05756593925505
2458,GOBUR,Strathbogie,0.04182572994787
2459,KANUMBRA,Strathbogie,0.04182572994787
2460,TERIP TERIP,Strathbogie,0.04182572994787
2461,YARCK,Strathbogie,0.04182572994787
2462,BONNIE DOON,Strathbogie,0.04182572994787
2463,BARWITE,Mansfield,0.03807269724604
2464,MANSFIELD,Mansfield,0.03807269724604
2465,MIRIMBAH,Mansfield,0.03807269724604
2466,ARCHERTON,Yarra Ranges,0.0323313815373599
2467,BARJARG,Yarra Ranges,0.0323313815373599
2468,BOOROLITE,Yarra Ranges,0.0323313815373599
2469,BRIDGE CREEK,Yarra Ranges,0.0323313815373599
2470,DELATITE,Yarra Ranges,0.0323313815373599
2471,ENOCHS POINT,Yarra Ranges,0.0323313815373599
2472,GAFFNEYS CREEK,Yarra Ranges,0.0323313815373599
2473,GOUGHS BAY,Yarra Ranges,0.0323313815373599
2474,HOWES CREEK,Yarra Ranges,0.0323313815373599
2475,HOWQUA,Yarra Ranges,0.0323313815373599
2476,HOWQUA HILLS,Yarra Ranges,0.0323313815373599
2477,HOWQUA INLET,Yarra Ranges,0.0323313815373599
2478,JAMIESON,Yarra Ranges,0.0323313815373599
2479,KEVINGTON,Yarra Ranges,0.0323313815373599
2480,KNOCKWOOD,Yarra Ranges,0.0323313815373599
2481,MACS COVE,Yarra Ranges,0.0323313815373599
2482,MAINDAMPLE,Yarra Ranges,0.0323313815373599
2483,MATLOCK,Yarra Ranges,0.0323313815373599
2484,MERRIJIG,Yarra Ranges,0.0323313815373599
2485,MOUNT BULLER,Yarra Ranges,0.0323313815373599
2486,MOUNTAIN BAY,Yarra Ranges,0.0323313815373599
2487,NILLAHCOOTIE,Yarra Ranges,0.0323313815373599
2488,PIRIES,Yarra Ranges,0.0323313815373599
2489,SAWMILL SETTLEMENT,Yarra Ranges,0.0323313815373599
2490,TOLMIE,Yarra Ranges,0.0323313815373599
2491,WOODS POINT,Yarra Ranges,0.0323313815373599
2492,BOXWOOD,Benalla,0.07053441411565
2493,CHESNEY VALE,Benalla,0.07053441411565
2494,GOORAMBAT,Benalla,0.07053441411565
2495,MAJOR PLAINS,Benalla,0.07053441411565
2496,STEWARTON,Benalla,0.07053441411565
2497,BUNGEET,Wangaratta,0.05756593925505
2498,BUNGEET WEST,Wangaratta,0.05756593925505
2499,DEVENISH,Wangaratta,0.05756593925505
2500,THOONA,Wangaratta,0.05756593925505
2501,ALMONDS,Moira,0.05613950784322
2502,LAKE ROWAN,Moira,0.05613950784322
2503,PELLUEBLA,Moira,0.05613950784322
2504,ST JAMES,Moira,0.05613950784322
2505,YUNDOOL,Moira,0.05613950784322
2506,BOOMAHNOOMOONAH,Wangaratta,0.05756593925505
2507,TUNGAMAH,Wangaratta,0.05756593925505
2508,WILBY,Wangaratta,0.05756593925505
2509,YOUARANG,Wangaratta,0.05756593925505
2510,BATHUMI,Wangaratta,0.05756593925505
2511,BOOSEY,Wangaratta,0.05756593925505
2512,BUNDALONG,Wangaratta,0.05756593925505
2513,BUNDALONG SOUTH,Wangaratta,0.05756593925505
2514,BURRAMINE,Wangaratta,0.05756593925505
2515,BURRAMINE SOUTH,Wangaratta,0.05756593925505
2516,ESMOND,Wangaratta,0.05756593925505
2517,TELFORD,Wangaratta,0.05756593925505
2518,YARRAWONGA,Wangaratta,0.05756593925505
2519,YARRAWONGA SOUTH,Wangaratta,0.05756593925505
2520,MOYHU,Wangaratta,0.05756593925505
2521,MYRRHEE,Wangaratta,0.05756593925505
2522,WHITFIELD,Wangaratta,0.05756593925505
2523,BOWMANS FOREST,Wangaratta,0.05756593925505
2524,WHOROULY,Wangaratta,0.05756593925505
2525,WHOROULY EAST,Wangaratta,0.05756593925505
2526,WHOROULY SOUTH,Wangaratta,0.05756593925505
2527,MYRTLEFORD,Wangaratta,0.05756593925505
2528,ABBEYARD,Wellington,0.06545194010655
2529,BARWIDGEE,Wellington,0.06545194010655
2530,BUFFALO RIVER,Wellington,0.06545194010655
2531,DANDONGADALE,Wellington,0.06545194010655
2532,GAPSTED,Wellington,0.06545194010655
2533,HAVILAH,Wellington,0.06545194010655
2534,HAVILLAH,Wellington,0.06545194010655
2535,MERRIANG,Wellington,0.06545194010655
2536,MERRIANG SOUTH,Wellington,0.06545194010655
2537,MUDGEGONGA,Wellington,0.06545194010655
2538,NUG NUG,Wellington,0.06545194010655
2539,ROSEWHITE,Wellington,0.06545194010655
2540,SELWYN,Wellington,0.06545194010655
2541,WONNANGATTA,Wellington,0.06545194010655
2542,OVENS,Wangaratta,0.05756593925505
2543,EUROBIN,Alpine,0.0294693225507399
2544,BUCKLAND,Alpine,0.0294693225507399
2545,MOUNT BUFFALO,Alpine,0.0294693225507399
2546,POREPUNKAH,Alpine,0.0294693225507399
2547,BRIGHT,Wellington,0.06545194010655
2548,FREEBURGH,Wellington,0.06545194010655
2549,GERMANTOWN,Wellington,0.06545194010655
2550,HARRIETVILLE,Wellington,0.06545194010655
2551,HOTHAM HEIGHTS,Wellington,0.06545194010655
2552,MOUNT HOTHAM,Wellington,0.06545194010655
2553,SMOKO,Wellington,0.06545194010655
2554,WANDILIGONG,Alpine,0.0294693225507399
2555,ELDORADO,Wangaratta,0.05756593925505
2556,BAARMUTHA,Wangaratta,0.05756593925505
2557,BEECHWORTH,Wangaratta,0.05756593925505
2558,HURDLE FLAT,Wangaratta,0.05756593925505
2559,MURMUNGEE,Wangaratta,0.05756593925505
2560,SILVER CREEK,Wangaratta,0.05756593925505
2561,STANLEY,Wangaratta,0.05756593925505
2562,WOOLSHED,Wangaratta,0.05756593925505
2563,WOORAGEE,Wangaratta,0.05756593925505
2564,BRUARONG,Wodonga,0.05733829865128
2565,YACKANDANDAH,Wodonga,0.05733829865128
2566,WOLLERT,Whittlesea,0.03941663565461
2567,WOODSTOCK,Whittlesea,0.03941663565461
2568,MORANG SOUTH,Whittlesea,0.03941663565461
2569,SOUTH MORANG,Whittlesea,0.03941663565461
2570,BEVERIDGE,Whittlesea,0.03941663565461
2571,DOREEN,Whittlesea,0.03941663565461
2572,MERNDA,Whittlesea,0.03941663565461
2573,YAN YEAN,Whittlesea,0.03941663565461
2574,CHINTIN,Whittlesea,0.03941663565461
2575,DARRAWEIT GUIM,Whittlesea,0.03941663565461
2576,HIDDEN VALLEY,Whittlesea,0.03941663565461
2577,UPPER PLENTY,Whittlesea,0.03941663565461
2578,WALLAN,Whittlesea,0.03941663565461
2579,WALLAN EAST,Whittlesea,0.03941663565461
2580,BRUCES CREEK,Whittlesea,0.03941663565461
2581,EDEN PARK,Whittlesea,0.03941663565461
2582,HUMEVALE,Whittlesea,0.03941663565461
2583,KINGLAKE CENTRAL,Whittlesea,0.03941663565461
2584,KINGLAKE WEST,Whittlesea,0.03941663565461
2585,PHEASANT CREEK,Whittlesea,0.03941663565461
2586,WHITTLESEA,Whittlesea,0.03941663565461
2587,HEATHCOTE JUNCTION,Mitchell,0.0513421703830499
2588,WANDONG,Mitchell,0.0513421703830499
2589,PANTON HILL,Nillumbik,0.02122901086559
2590,SMITHS GULLY,Nillumbik,0.02122901086559
2591,ST ANDREWS,Nillumbik,0.02122901086559
2592,BYLANDS,Yarra Ranges,0.0323313815373599
2593,KINGLAKE,Yarra Ranges,0.0323313815373599
2594,MOUNT SLIDE,Yarra Ranges,0.0323313815373599
2595,FORBES,Mitchell,0.0513421703830499
2596,GLENAROUA,Mitchell,0.0513421703830499
2597,HIGH CAMP,Mitchell,0.0513421703830499
2598,KILMORE,Mitchell,0.0513421703830499
2599,KILMORE EAST,Mitchell,0.0513421703830499
2600,MORANDING,Mitchell,0.0513421703830499
2601,TANTARABOO,Mitchell,0.0513421703830499
2602,WILLOWMAVIN,Mitchell,0.0513421703830499
2603,MONTROSE,Yarra Ranges,0.0323313815373599
2604,KALORAMA,Yarra Ranges,0.0323313815373599
2605,MOUNT DANDENONG,Yarra Ranges,0.0323313815373599
2606,COLDSTREAM,Yarra Ranges,0.0323313815373599
2607,GRUYERE,Yarra Ranges,0.0323313815373599
2608,YERING,Yarra Ranges,0.0323313815373599
2609,CHRISTMAS HILLS,Yarra Ranges,0.0323313815373599
2610,DIXONS CREEK,Yarra Ranges,0.0323313815373599
2611,STEELS CREEK,Yarra Ranges,0.0323313815373599
2612,TARRAWARRA,Yarra Ranges,0.0323313815373599
2613,YARRA GLEN,Yarra Ranges,0.0323313815373599
2614,BADGER CREEK,Yarra Ranges,0.0323313815373599
2615,CASTELLA,Yarra Ranges,0.0323313815373599
2616,CHUM CREEK,Yarra Ranges,0.0323313815373599
2617,HEALESVILLE,Yarra Ranges,0.0323313815373599
2618,HEALESVILLE MAIN STREET,Yarra Ranges,0.0323313815373599
2619,HEALESVILLE POST SHOP,Yarra Ranges,0.0323313815373599
2620,MOUNT TOOLEBEWONG,Yarra Ranges,0.0323313815373599
2621,TOOLANGI,Yarra Ranges,0.0323313815373599
2622,FERNSHAW,Yarra Ranges,0.0323313815373599
2623,NARBETHONG,Yarra Ranges,0.0323313815373599
2624,CAMBARVILLE,Murrindindi,0.03739216482981
2625,MARYSVILLE,Murrindindi,0.03739216482981
2626,COCKATOO,Yarra Ranges,0.0323313815373599
2627,MOUNT BURNETT,Yarra Ranges,0.0323313815373599
2628,NANGANA,Yarra Ranges,0.0323313815373599
2629,AVONSLEIGH,Yarra Ranges,0.0323313815373599
2630,CLEMATIS,Yarra Ranges,0.0323313815373599
2631,EMERALD,Yarra Ranges,0.0323313815373599
2632,MACCLESFIELD,Yarra Ranges,0.0323313815373599
2633,GEMBROOK,Yarra Ranges,0.0323313815373599
2634,TREMONT,Yarra Ranges,0.0323313815373599
2635,FERNY CREEK,Yarra Ranges,0.0323313815373599
2636,SASSAFRAS,Yarra Ranges,0.0323313815373599
2637,SASSAFRAS GULLY,Yarra Ranges,0.0323313815373599
2638,OLINDA,Yarra Ranges,0.0323313815373599
2639,SHERBROOKE,Yarra Ranges,0.0323313815373599
2640,KALLISTA,Yarra Ranges,0.0323313815373599
2641,THE PATCH,Yarra Ranges,0.0323313815373599
2642,MONBULK,Yarra Ranges,0.0323313815373599
2643,SILVAN,Yarra Ranges,0.0323313815373599
2644,MOUNT EVELYN,Yarra Ranges,0.0323313815373599
2645,GILDEROY,Yarra Ranges,0.0323313815373599
2646,GLADYSDALE,Yarra Ranges,0.0323313815373599
2647,POWELLTOWN,Yarra Ranges,0.0323313815373599
2648,THREE BRIDGES,Yarra Ranges,0.0323313815373599
2649,YARRA JUNCTION,Yarra Ranges,0.0323313815373599
2650,BIG PATS CREEK,Yarra Ranges,0.0323313815373599
2651,EAST WARBURTON,Yarra Ranges,0.0323313815373599
2652,MCMAHONS CREEK,Yarra Ranges,0.0323313815373599
2653,MILLGROVE,Yarra Ranges,0.0323313815373599
2654,REEFTON,Yarra Ranges,0.0323313815373599
2655,WARBURTON,Yarra Ranges,0.0323313815373599
2656,WESBURN,Yarra Ranges,0.0323313815373599
2657,MONASH UNIVERSITY,Monash,0.04312729823756
2658,ENDEAVOUR HILLS,Knox,0.0430975787526
2659,HALLAM,Greater Dandenong,0.07101324626491
2660,NARRE WARREN EAST,Yarra Ranges,0.0323313815373599
2661,NARRE WARREN NORTH,Yarra Ranges,0.0323313815373599
2662,FOUNTAIN GATE,Casey,0.03869080819791
2663,NARRE WARREN,Casey,0.03869080819791
2664,NARRE WARREN SOUTH,Casey,0.03869080819791
2665,BERWICK,Yarra Ranges,0.0323313815373599
2666,HARKAWAY,Yarra Ranges,0.0323313815373599
2667,BEACONSFIELD,Casey,0.03869080819791
2668,GUYS HILL,Casey,0.03869080819791
2669,BEACONSFIELD UPPER,Yarra Ranges,0.0323313815373599
