,Facility ID,Pcode,Suburb/Town,Latitude,Longitude
6055,MOIRAS12230,3644.0,YARROWEYAH,-35.920071,145.560582
6056,MOIRAS12185,3644.0,COBRAM,-35.922306,145.657066
6057,MOIRAS12195,3638.0,NATHALIA,-36.060613,145.206106
6060,MOIRAS12199,3636.0,NUMURKAH,-36.086829,145.457385
6062,MOIRAS12183,3644.0,COBRAM,-35.920781,145.65265
6063,MOIRAS12233,3636.0,INVERGORDON,,
6071,MOIRAS12223,3641.0,BEARII,-35.927327,145.234063
6073,MOIRAS12226,3730.0,YARRAWONGA,-36.018517,146.011089
6076,MOIRAS12179,3644.0,COBRAM,-35.920781,145.65265
6077,MOIRAS11368,3639.0,BARMAH,-36.005494,144.97132
6078,MOIRAS11369,3640.0,KATUNGA,-35.985165,145.506631
6079,MOIRAS11340,3636.0,INVERGORDON,-36.157197,145.612528
6080,MOIRAS11366,3635.0,KAARIMBA,-36.125494,145.269536
6081,MOIRAS12190,3644.0,KOONOOMOO,-35.892441,145.576801
6082,MOIRAS11367,3644.0,MUCKATAH,-35.994389,145.557078
6083,MOIRAS11370,3730.0,YARRAWONGA,-36.021746,146.009789
6085,MOIRAS12198,3636.0,NUMURKAH,-36.096993,145.44205
6086,MOIRAS12208,3730.0,YARRAWONGA,,
6087,MOIRAS12192,3638.0,NATHALIA,-36.069307,145.235037
6088,MOIRAS12201,3636.0,NUMURKAH,-36.094765,145.448728
6089,MOIRAS12210,3727.0,ST JAMES,-36.27213,145.896233
6090,MOIRAS12211,3641.0,STRATHMERTON,-35.927938,145.477287
6091,MOIRAS12178,3644.0,COBRAM,-35.920781,145.65265
6092,MOIRAS12191,3638.0,NATHALIA,-36.056464,145.200908
6093,MOIRAS12200,3636.0,NUMURKAH,-36.098187,145.440958
6096,MOIRAS12209,3727.0,ST JAMES,-36.271422,145.894742
6098,MOIRAS12216,3728.0,TUNGAMAH,-36.164762,145.879603
6099,MOIRAS12221,3635.0,WUNGHNU,-36.153423,145.429912
6100,MOIRAS12224,3730.0,YARRAWONGA,-36.017185,146.003558
6101,MOIRAS11267,, COBRAM,-35.949855,145.697566
6102,MOIRAS12180,3644.0,COBRAM,-35.950582,145.696725
6103,MOIRAS12202,3636.0,NUMURKAH,-36.098501,145.486177
6104,MOIRAS12220,3728.0,WILBY,-36.161371,146.013585
6105,MOIRAS12177,3644.0,COBRAM,-35.922798,145.658026
6110,MOIRAS12203,3636.0,NUMURKAH,-36.098187,145.440958
6121,MOIRAS12229,3730.0,YARRAWONGA,-36.007661,146.014847
6122,MOIRAS12184,3644.0,COBRAM,-35.918839,145.651476
6124,MOIRAS12197,3636.0,NUMURKAH,-36.095085,145.443264
6125,MOIRAS12214,3641.0,STRATHMERTON,-35.925738,145.479562
6126,MOIRAS12227,3730.0,YARRAWONGA,-36.007707,146.005738
6133,MOIRAS12181,3644.0,COBRAM,-35.91853,145.655175
6134,MOIRAS12196,3638.0,NATHALIA,-36.053583,145.211294
6136,MOIRAS12205,3636.0,NUMURKAH,-36.096455,145.442362
6137,MOIRAS12212,3641.0,STRATHMERTON,-35.923912,145.477761
6138,MOIRAS12228,3730.0,YARRAWONGA,-36.013559,145.996367
6140,MOIRAS12232,3730.0,BUNDALONG,,
6143,MOIRAS12231,3637.0,WAAIA,,
6144,MOIRAS12219,3637.0,WAAIA,-36.059036,145.391629
6146,MOIRAS12187,3649.0,KATAMATITE,-36.076305,145.68816
6148,MOIRAS12189,3636.0,NUMURKAH,-36.093124,145.432937
6149,MOIRAS12234,,PICOLA,,
6150,MOIRAS12193,3638.0,NATHALIA,-36.053583,145.211294
6152,MOIRAS12206,3636.0,NUMURKAH,-36.098187,145.440958
6158,MOIRAS12217,3728.0,TUNGAMAH,-36.166698,145.877779
6166,MONASH11998,3150.0,GLEN WAVERLEY,-37.892337,145.161018
6167,MONASH12005,3166.0,OAKLEIGH,-37.92001,145.103307
6168,MONASH11994,3150.0,GLEN WAVERLEY,-37.902519,145.170838
6169,MONASH11996,3150.0,GLEN WAVERLEY,-37.87233,145.1809
6171,MONASH12024,3150.0,GLEN WAVERLEY,-37.889426,145.162137
6172,MONASH12002,3150.0,WHEELERS HILL,-37.914574,145.185575
6173,MONASH12010,3147.0,ASHWOOD,-37.863979,145.113732
6174,MONASH12030,3148.0,CHADSTONE,-37.877034,145.10822
6175,MONASH12036,3166.0,HUNTINGDALE,-37.912047,145.138854
6176,MONASH12037,3166.0,OAKLEIGH,-37.887179,145.115781
6177,MONASH12001,3168.0,CLAYTON,-37.922689,145.1162
6178,MONASH12042,3149.0,MT WAVERLEY,-37.872672,145.135324
6179,MONASH12043,3150.0,WHEELERS HILL,-37.921663,145.202028
6180,MONASH12054,3149.0,MT WAVERLEY,-37.888574,145.138687
6181,MONASH12056,3166.0,OAKLEIGH,-37.909012,145.116778
6182,MONASH12059,3166.0,OAKLEIGH,-37.911491,145.092806
6183,MONASH12065,3149.0,MT WAVERLEY,-37.862347,145.145433
6184,MONASH12066,3166.0,OAKLEIGH,-37.896282,145.088782
6185,MONASH12070,3170.0,MULGRAVE,-37.925702,145.188673
6186,MONASH12072,3170.0,MULGRAVE,-37.927284,145.162584
6187,MONASH12050,3166.0,OAKLEIGH,-37.893318,145.097143
6188,MONASH12021,3170.0,MULGRAVE,-37.932221,145.199512
6190,MONASH5124,3168.0,CLAYTON,-37.913903,145.139159
6191,MONASH12045,3150.0,GLEN WAVERLEY,-37.879258,145.189601
6192,MONASH12060,3166.0,OAKLEIGH,-37.893724,145.102808
6193,MONASH11992,3150.0,GLEN WAVERLEY,-37.902145,145.164465
6195,MONASH12063,3150.0,GLEN WAVERLEY,-37.872238,145.136747
6196,MONASH12068,3150.0,GLEN WAVERLEY,-37.866948,145.157592
6197,MONASH12069,3148.0,CHADSTONE,-37.876276,145.099839
6198,MONASH12062,3166.0,OAKLEIGH,-37.923125,145.086473
6199,MONASH11997,3168.0,CLAYTON,-37.90462,145.124999
6201,MONASH12064,3166.0,OAKLEIGH,-37.92628,145.103583
6202,MONASH12049,3147.0,ASHWOOD,-37.869427,145.109264
6203,MONASH12009,3147.0,ASHWOOD,-37.869427,145.109264
6204,MONASH12025,3147.0,ASHWOOD,-37.865999,145.106002
6205,MONASH11989,3148.0,CHADSTONE,-37.876276,145.099839
6206,MONASH11993,3150.0,WHEELERS HILL,-37.902145,145.164465
6208,MONASH11995,3166.0,OAKLEIGH,-37.890316,145.09265
6214,MONASH12007,3168.0,CLAYTON,-37.909736,145.148059
6216,MONASH12017,3170.0,MULGRAVE,-37.917795,145.16694
6217,MONASH12018,3168.0,CLAYTON,-37.917409,145.126479
6219,MONASH12023,3150.0,GLEN WAVERLEY,-37.869663,145.160003
6220,MONASH12029,3147.0,ASHWOOD,-37.87079,145.09713
6222,MONASH12032,3150.0,GLEN WAVERLEY,-37.870903,145.170418
6223,MONASH12035,3150.0,WHEELERS HILL,-37.911561,145.176316
6230,MONASH12051,3145.0,MALVERN EAST,-37.882659,145.080888
6236,MONASH12061,3170.0,MULGRAVE,-37.934088,145.177336
6239,MONASH11289,3168.0,NOTTING HILL,-37.910013,145.143624
6240,MONASH11293,3166.0,OAKLEIGH,-37.9085,145.1
6242,MONASH12006,3150.0,GLEN WAVERLEY,-37.875714,145.190213
6243,MONASH11988,3149.0,MT WAVERLEY,-37.867916,145.137746
6244,MONASH11991,3149.0,MT WAVERLEY,-37.878357,145.128881
6245,MONASH11999,3166.0,OAKLEIGH,-37.901764,145.092321
6246,MONASH12000,3168.0,CLAYTON,-37.927146,145.118107
6247,MONASH12003,3149.0,MT WAVERLEY,-37.878242,145.128901
6248,MONASH12013,3168.0,CLAYTON,-37.9217,145.137
6249,MONASH12014,3149.0,MT WAVERLEY,-37.872432,145.147259
6250,MONASH12016,3150.0,GLEN WAVERLEY,-37.876646,145.148006
6251,MONASH12015,3148.0,CHADSTONE,-37.87708,145.083199
6252,MONASH12020,3166.0,OAKLEIGH,,
6253,MONASH12033,3150.0,GLEN WAVERLEY,,
6254,MONASH12034,3150.0,WHEELERS HILL,,
6255,MONASH12039,3150.0,GLEN WAVERLEY,-37.888923,145.155532
6256,MONASH12040,3168.0,CLAYTON,-37.912047,145.138854
6257,MONASH11990,3168.0,CLAYTON,-37.930062,145.134576
6258,MONASH12052,3145.0,MALVERN EAST,,
6259,MONASH12053,3149.0,MT WAVERLEY,,
6260,MONASH12012,3168.0,CLAYTON,-37.909935,145.118863
6261,MONASH12026,3166.0,OAKLEIGH,-37.918175,145.096754
6262,MONASH12038,3166.0,OAKLEIGH,-37.916381,145.092162
6263,MONASH12046,3166.0,OAKLEIGH,-37.890974,145.098519
6264,MONASH12055,3150.0,WHEELERS HILL,-37.921663,145.202028
6265,MONASH12058,3149.0,MT WAVERLEY,-37.871717,145.114569
6266,MONASH12067,3150.0,GLEN WAVERLEY,-37.88944,145.194504
6267,MONASH11469,3150.0,GLEN WAVERLEY,,
6268,MONASH11459,3168.0,CLAYTON,,
6269,MONASH11504,3168.0,NOTTING HILL,,
6270,MONASH11470,3150.0,GLEN WAVERLEY,,
6271,MONASH11496,3149.0,MT WAVERLEY,,
6272,MONASH11987,3147.0,ASHWOOD,-37.867863,145.100938
6273,MONASH11295,3149.0,MOUNT WAVERLEY,-37.875888,145.138637
6274,MONASH11291,3168.0,CLAYTON,-37.908959,145.137801
6275,MONASH12027,3167.0,OAKLEIGH SOUTH,-37.9255,145.094
6277,MONASH12031,3149.0,MT WAVERLEY,,
6279,MONASH4274,3150.0,GLEN WAVERLEY,-37.889224,145.160914
6281,MONASH12041,3149.0,MT WAVERLEY,-37.870306,145.124476
6282,MONASH12044,3150.0,WHEELERS HILL,-37.920952,145.185138
6283,MONASH12048,3166.0,OAKLEIGH,-37.89498,145.089397
6288,MONASH12071,3150.0,GLEN WAVERLEY,-37.893788,145.193373
6302,MONASH12019,3147.0,ASHWOOD,-37.857309,145.101536
6304,MONASH12028,3166.0,OAKLEIGH,-37.906336,145.098662
6308,MONASH12057,3166.0,OAKLEIGH,-37.905964,145.075562
6309,MONASH12073,3150.0,WHEELERS HILL,-37.910424,145.179929
6323,MONASH5573,3150.0,GLEN WAVERLEY,-37.895265,145.14927
6324,MONASH12011,3149.0,MT WAVERLEY,-37.861177,145.123627
6325,MONASH12022,3149.0,MT WAVERLEY,-37.869258,145.118253
6334,MONASH12047,3166.0,OAKLEIGH,-37.899008,145.084354
6338,MOONEE9360,3040.0,ESSENDON,-37.74458,144.929817
6339,MOONEE9348,3039.0,MOONEE PONDS,-37.765377,144.923491
6340,MOONEE9349,3032.0,ASCOT VALE,-37.779307,144.912165
6341,MOONEE9351,3033.0,KEILOR EAST,-37.732911,144.8675
6342,MOONEE9357,3042.0,NIDDRIE,-37.73692,144.89281
6343,MOONEE9358,3033.0,KEILOR EAST,-37.74818,144.861839
6344,MOONEE9359,3039.0,MOONEE PONDS,-37.767,144.9235
6345,MOONEE9361,3033.0,KEILOR EAST,-37.733,144.8675
6346,MOONEE9366,3033.0,EAST KEILOR,-37.738815,144.870789
6347,MOONEE9374,3032.0,ASCOT VALE,-37.7765,144.9285
6348,MOONEE9375,3041.0,NORTH ESSENDON,-37.742996,144.906
6349,MOONEE9376,3040.0,ESSENDON,-37.7455,144.926
6350,MOONEE9378,3039.0,MOONEE PONDS,-37.766,144.922
6351,MOONEE9392,3032.0,ASCOT VALE,-37.775665,144.91557
6352,MOONEE9396,3040.0,ESSENDON,-37.755754,144.902
6353,MOONEE9399,3039.0,MOONEE PONDS,-37.77,144.904
6354,MOONEE9403,3040.0,ESSENDON,-37.752527,144.918666
6355,MOONEE9344,3039.0,MOONEE PONDS,-37.762596,144.901511
6356,MOONEE9346,3039.0,MOONEE PONDS,-37.763571,144.899859
6357,MOONEE9350,3041.0,STRATHMORE HEIGHTS,-37.715468,144.900555
6358,MOONEE9352,3040.0,ESSENDON,-37.744173,144.896594
6359,MOONEE9354,3034.0,AVONDALE HEIGHTS,-37.768483,144.870675
6360,MOONEE9355,3040.0,ABERFELDIE,-37.755988,144.891501
6361,MOONEE9369,3040.0,ESSENDON,-37.751978,144.919345
6362,MOONEE9372,3042.0,AIRPORT WEST,-37.722084,144.875968
6363,MOONEE9379,3042.0,AIRPORT WEST,-37.72357,144.878141
6364,MOONEE9382,3041.0,STRATHMORE,-37.727606,144.921249
6365,MOONEE9383,3039.0,MOONEE PONDS,-37.766676,144.904086
6366,MOONEE9390,3039.0,MOONEE PONDS,-37.771863,144.935225
6367,MOONEE9391,3033.0,KEILOR EAST,-37.743552,144.857262
6368,MOONEE9402,3032.0,ASCOT VALE,-37.776707,144.907981
6369,MOONEE9364,3041.0,NORTH ESSENDON,-37.738961,144.902638
6370,MOONEE9368,3040.0,ESSENDON,-37.756772,144.913693
6374,MOONEE9347,3042.0,NIDDRIE,-37.729161,144.87355
6381,MOONEE9362,3031.0,FLEMINGTON,-37.785636,144.937395
6382,MOONEE9365,3034.0,AVONDALE HEIGHTS,-37.76268,144.858666
6385,MOONEE9373,3032.0,ASCOT VALE,-37.774044,144.897979
6394,MOONEE9401,3041.0,STRATHMORE HEIGHTS,-37.718403,144.909443
6404,MOONEE5536,3032.0,ASCOT VALE,-37.775445,144.928761
6410,MOONEE5542,3039.0,MOONEE PONDS,-37.765069,144.919971
6411,MOONEE9388,3032.0,ASCOT VALE,-37.774717,144.928041
6416,MOONEE9397,3032.0,ASCOT VALE,-37.776768,144.900966
6417,MOONEE11443,3042.0,AIRPORT WEST,,
6419,MOONEE11466,3041.0,ESSENDON,,
6420,MOONEE9404,3040.0,ESSENDON,-37.746211,144.897598
6421,MOONEE9370,3032.0,ASCOT VALE,-37.776742,144.935917
6422,MOONEE11300,3033.0,KEILOR EAST,-37.734239,144.870981
6423,MOONEE9345,3040.0,ESSENDON,-37.757436,144.908587
6424,MOONEE9353,3040.0,ESSENDON,-37.74369,144.897555
6425,MOONEE9356,3040.0,ABERFELDIE,-37.755774,144.8927
6426,MOONEE9363,3041.0,NORTH ESSENDON,-37.739,144.9035
6427,MOONEE9367,3040.0,ESSENDON,-37.752814,144.919345
6428,MOONEE9384,3039.0,MOONEE PONDS,-37.765552,144.903115
6429,MOONEE9386,3039.0,MOONEE PONDS,-37.762647,144.923561
6430,MOONEE9387,3039.0,MOONEE PONDS,-37.770822,144.934358
6431,MOONEE9400,3041.0,STRATHMORE,-37.734016,144.92031
6434,MOONEE9389,3042.0,AIRPORT WEST,-37.7318,144.884284
6442,MOONEE9381,3033.0,KEILOR EAST,-37.747538,144.857438
6444,MOONEE9395,3033.0,EAST KEILOR,-37.739438,144.872
6446,MOONEE9380,3042.0,AIRPORT WEST,-37.715962,144.889
6447,MOONEE9371,3039.0,MOONEE PONDS,-37.758,144.917
6450,MOONEE9393,3040.0,ESSENDON,-37.748589,144.883248
6451,MOONEE9394,3039.0,MOONEE PONDS,-37.761978,144.925204
6452,MOONEE9398,3040.0,ESSENDON,-37.741017,144.895867
6463,MOONEE9385,3041.0,STRATHMORE,-37.73377,144.919345
6466,MOORAB9405,3340.0,BACCHUS MARSH,-37.669583,144.443943
6467,MOORAB11075,3340.0,BACCHUS MARSH,-37.652767,144.424393
6468,MOORAB9412,3342.0,BALLAN,-37.603377,144.220894
6469,MOORAB9417,3352.0,BUNGAREE,-37.557395,143.998245
6470,MOORAB9419,3340.0,DARLEY,-37.657778,144.441566
6471,MOORAB9421,3352.0,DUNNSTOWN,-37.587388,143.959959
6472,MOORAB9422,3334.0,ELAINE,-37.783122,144.02866
6473,MOORAB9424,3345.0,GORDON,-37.587259,144.117324
6474,MOORAB9425,3461.0,KORWEINGUBOORA,-37.473902,144.146371
6475,MOORAB9406,3340.0,BACCHUS MARSH,-37.685878,144.434967
6476,MOORAB9426,3352.0,MOUNT EGERTON,-37.625462,144.109876
6477,MOORAB9429,3352.0,WALLACE,-37.552138,144.050108
6478,MOORAB9411,3340.0,BACCHUS MARSH,-37.684258,144.431985
6483,MOORAB11074,,BLACKWOOD,-37.473967,144.317832
6487,MOORAB11073,3342.0,GREENDALE,-37.560694,144.29836
6491,MOORAB9427,3341.0,MYRNIONG,-37.618273,144.34693
6493,MOORAB5296,,BALLIANG,-37.809424,144.36308
6494,MOORAB5298,,BALLIANG,-37.809424,144.36308
6495,MOORAB5381,,DUNSTOWN,-37.58817,143.96273
6496,MOORAB5297,,BALLIANG,-37.809424,144.36308
6497,MOORAB5379,,WALLACE,-37.554987,144.0514
6498,MOORAB11371,3340.0,BACCHUS MARSH,-37.698577,144.404617
6499,MOORAB11372,3342.0,BALLAN,-37.583916,144.179712
6501,MOORAB9420,3340.0,DARLEY,-37.639448,144.431924
6502,MOORAB9407,3340.0,BACCHUS MARSH,-37.693438,144.40807
6503,MOORAB9415,3342.0,BALLAN,-37.596946,144.225266
6504,MOORAB11445,3340.0,BACCHUS MARSH,,
6505,MOORAB9410,3340.0,BACCHUS MARSH,-37.676493,144.445898
6506,MOORAB9409,3340.0,BACCHUS MARSH,-37.677383,144.44121
6507,MOORAB9413,3342.0,BALLAN,-37.603344,144.222421
6519,MOORAB9408,3340.0,BACCHUS MARSH,-37.682282,144.434032
6520,MOORAB9414,3342.0,BALLAN,-37.598149,144.229999
6522,MOORAB9416,3352.0,BULLAROOK,-37.526832,144.002775
6523,MOORAB9418,3352.0,CLARENDON,-37.697628,143.974532
6526,MOORAB9423,3345.0,GORDON,-37.581665,144.10637
6531,MOORAB9428,3352.0,NAVIGATORS,-37.60622,143.930182
6533,MOORAB9430,3352.0,YENDON,-37.639677,143.970909
6534,MORELA5544,3056.0,BRUNSWICK,-37.758271,144.974742
6535,MORELA12995,3058.0,COBURG,-37.741134,144.966066
6536,MORELA13000,3056.0,BRUNSWICK,-37.770641,144.959528
6537,MORELA13007,3058.0,COBURG,-37.743209,144.967919
6538,MORELA13016,3056.0,BRUNSWICK,-37.775066,144.964625
6539,MORELA13019,3060.0,FAWKNER,-37.703706,144.96866
6540,MORELA13020,3058.0,COBURG,-37.733358,144.959937
6541,MORELA13022,3055.0,BRUNSWICK WEST,-37.764936,144.945367
6542,MORELA13003,3060.0,FAWKNER,-37.713867,144.970201
6543,MORELA13034,3058.0,COBURG NORTH,-37.732303,144.976679
6544,MORELA12993,3057.0,BRUNSWICK EAST,-37.760002,144.978157
6545,MORELA12996,3044.0,PASCOE VALE SOUTH,-37.739237,144.93477
6547,MORELA13004,3058.0,COBURG,-37.74382,144.968069
6548,MORELA13012,3044.0,PASCOE VALE,-37.721699,144.938887
6549,MORELA13013,3046.0,GLENROY,-37.697602,144.921538
6550,MORELA13015,3058.0,COBURG,-37.740806,144.978487
6551,MORELA13023,3057.0,BRUNSWICK EAST,-37.769543,144.976152
6552,MORELA13027,3056.0,BRUNSWICK,-37.763836,144.951446
6553,MORELA13035,3046.0,OAK PARK,-37.719862,144.911254
6554,MORELA13037,3046.0,HADFIELD,-37.705709,144.953161
6555,MORELA13040,3044.0,PASCOE VALE SOUTH,-37.749256,144.932852
6556,MORELA13042,3046.0,OAK PARK,-37.723243,144.920438
6557,MORELA13047,3044.0,PASCOE VALE,-37.729383,144.943559
6558,MORELA13052,3046.0,GLENROY,-37.708466,144.933959
6559,MORELA13053,3044.0,PASCOE VALE SOUTH,-37.748401,144.94357
6560,MORELA13045,3058.0,COBURG NORTH,-37.722748,144.967402
6561,MORELA13025,3056.0,BRUNSWICK,-37.767578,144.955866
6562,MORELA13044,3046.0,OAK PARK,-37.713403,144.925515
6563,MORELA13031,3058.0,COBURG,-37.733231,144.952909
6568,MORELA13001,3058.0,COBURG,-37.756104,144.977669
6571,MORELA13005,3056.0,BRUNSWICK,-37.766537,144.952733
6579,MORELA13030,3044.0,PASCOE VALE,-37.718181,144.945388
6580,MORELA13032,3055.0,BRUNSWICK WEST,-37.770268,144.936171
6581,MORELA13033,3058.0,COBURG NORTH,-37.725385,144.957573
6585,MORELA13038,3058.0,COBURG,-37.741589,144.973723
6591,MORELA13048,3046.0,OAK PARK,-37.721302,144.927471
6594,MORELA13055,3046.0,GLENROY,-37.694812,144.935498
6595,MORELA12998,3056.0,BRUNSWICK,-37.764748,144.951992
6596,MORELA12999,3056.0,BRUNSWICK,-37.761166,144.981703
6597,MORELA13051,3058.0,COBURG NORTH,-37.729925,144.955629
6598,MORELA5543,3056.0,BRUNSWICK,-37.766163,144.958773
6605,MORELA13021,3046.0,GLENROY,-37.706243,144.917243
6608,MORELA13041,3046.0,GLENROY,-37.711697,144.931094
6609,MORELA11303,,BRUNSWICK,-37.771923,144.956176
6611,MORELA12997,3057.0,BRUNSWICK EAST,-37.768758,144.975245
6612,MORELA13008,3058.0,COBURG,-37.745008,144.967976
6613,MORELA13018,3060.0,FAWKNER,-37.715109,144.970576
6614,MORELA13028,3046.0,GLENROY,-37.696953,144.923005
6615,MORELA13057,3058.0,COBURG WEST,-37.741561,144.953453
6619,MORELA13049,3056.0,BRUNSWICK,-37.765157,144.950246
6622,MORELA12994,3057.0,BRUNSWICK EAST,-37.774727,144.977888
6624,MORELA13002,3060.0,FAWKNER,-37.704697,144.969038
6629,MORELA13017,3055.0,BRUNSWICK WEST,-37.755137,144.939882
6634,MORELA13039,3060.0,FAWKNER,-37.696064,144.977098
6636,MORELA13050,3046.0,HADFIELD,-37.710104,144.952212
6638,MORELA13054,3057.0,BRUNSWICK EAST,-37.773635,144.985755
6640,MORELA13058,3055.0,BRUNSWICK WEST,-37.771488,144.944093
6642,MORELA13026,3056.0,BRUNSWICK,-37.765721,144.954764
6646,MORELA13009,3058.0,COBURG,-37.735005,144.974475
6648,MORELA13043,3046.0,OAK PARK,-37.724024,144.921353
6649,MORELA13046,3044.0,PASCOE VALE,-37.729037,144.936649
6650,MORELA13010,3058.0,COBURG,-37.735255,144.973498
6652,MORELA13006,3058.0,COBURG,-37.741394,144.971996
6653,MORELA13011,3058.0,COBURG,-37.740944,144.954013
6655,MORELA13014,3046.0,GLENROY,-37.702869,144.922583
6656,MORELA13024,3055.0,BRUNSWICK WEST,-37.755162,144.935575
6657,MORELA5580,3043.0,GOWANBRAE,-37.705553,144.892191
6658,MORELA13029,3046.0,HADFIELD,-37.708941,144.942283
6660,MORELA13036,3058.0,COBURG,-37.753123,144.954233
6663,MORELA13056,3056.0,BRUNSWICK,-37.765288,144.951271
6664,MORNIN11201,3941.0,TOOTGAROOK,-38.377898,144.861303
6665,MORNIN11141,3915.0,HASTINGS,-38.309914,145.177054
6666,MORNIN11138,3929.0,FLINDERS ,-38.471693,145.015443
6667,MORNIN11119,3926.0,BALNARRING,-38.3624,145.11715
6668,MORNIN11194,3912.0,SOMERVILLE,-38.226772,145.184492
6669,MORNIN11124,3939.0,BONEO,-38.412074,144.886002
6670,MORNIN11205,3913.0,TYABB ,-38.25739,145.195998
6671,MORNIN11172,3934.0,MOUNT MARTHA,-38.262592,145.033689
6672,MORNIN11131,3919.0,CRIB POINT,-38.359316,145.204209
6673,MORNIN11132,3919.0,CRIB POINT,-38.359105,145.201919
6674,MORNIN11155,3931.0,MORNINGTON,-38.233584,145.054626
6675,MORNIN11198,3943.0,SORRENTO,-38.337365,144.736726
6676,MORNIN11135,3936.0,DROMANA,-38.334651,144.968356
6677,MORNIN11164,3931.0,MORNINGTON,-38.224923,145.040982
6678,MORNIN11167,3930.0,MOUNT ELIZA,-38.217713,145.097133
6679,MORNIN11173,3934.0,MOUNT MARTHA,-38.265336,145.024577
6680,MORNIN11195,3912.0,SOMMERVILLE,-38.225505,145.173818
6681,MORNIN11143,3915.0,HASTINGS,-38.296852,145.187505
6682,MORNIN11166,3930.0,MOUNT ELIZA,-38.181794,145.086775
6683,MORNIN11149,3933.0,MOOROODUC,-38.256408,145.10394
6684,MORNIN11156,3931.0,MORNINGTON,-38.227537,145.058727
6685,MORNIN11181,3939.0,ROSEBUD,-38.369821,144.894599
6686,MORNIN11179,3937.0,RED HILL,-38.368378,145.012791
6687,MORNIN11188,3941.0,RYE,-38.373214,144.812217
6688,MORNIN11193,3912.0,SOMERVILLE,-38.230318,145.17531
6689,MORNIN11203,3913.0,TYABB,-38.27439,145.200903
6690,MORNIN11151,3931.0,MORNINGTON,-38.237161,145.052227
6691,MORNIN11196,3912.0,SOMMERVILLE ,-38.225158,145.172387
6692,MORNIN11165,3931.0,MORNINGTON,-38.226527,145.036023
6694,MORNIN11204,3913.0,TYABB,-38.262193,145.188857
6695,MORNIN11122,3918.0,BITTERN,-38.340223,145.168447
6698,MORNIN11140,3915.0,HASTINGS,-38.297198,145.184966
6700,MORNIN11295,3931.0,MORNINGTON,-38.235462,145.061831
6702,MORNIN11147,3928.0,MAIN RIDGE ,-38.400078,144.969324
6719,MORNIN11121,3918.0,BITTERN,-38.340223,145.168447
6722,MORNIN11174,3934.0,MOUNT MARTHA,-38.271031,145.033831
6726,MORNIN11177,3944.0,PORTSEA,-38.32502,144.712489
6729,MORNIN11202,3933.0,TUERONG,-38.285802,145.137843
6731,MORNIN11191,3927.0,SOMERS,-38.389761,145.163588
6733,MORNIN11123,3942.0,BLAIRGOWRIE,-38.362027,144.764383
6738,MORNIN11152,3931.0,MORNINGTON,-38.239039,145.052192
6739,MORNIN5308,,CRIB POINT,-38.353571,145.18718
6740,MORNIN5311,,,-38.389173,145.16586
6741,MORNIN11373,3918.0,BALNARRING,-38.348183,145.142374
6742,MORNIN11146,3928.0,MAIN RIDGE ,-38.405472,144.953754
6743,MORNIN11148,3916.0,MERRICKS,-38.38889,145.08762
6744,MORNIN11374,3912.0,PEARCEDALE,-38.211387,145.252489
6745,MORNIN11375,3939.0,BONEO,-38.398188,144.911411
6746,MORNIN11134,3919.0,CRIB POINT,-38.343245,145.19253
6747,MORNIN11160,3931.0,MORNINGTON,-38.236638,145.063501
6748,MORNIN11192,3912.0,SOMERVILLE,-38.22304,145.169419
6749,MORNIN11163,3931.0,MORNINGTON,-38.224704,145.048
6750,MORNIN11180,3939.0,ROSEBUD,-38.379389,144.886355
6751,MORNIN11142,3915.0,HASTINGS,-38.307972,145.188542
6752,MORNIN11158,3931.0,MORNINGTON,-38.219084,145.06187
6753,CARDIN11001,3912.0,SOMERVILLE,-38.22446,145.170086
6754,MORNIN11161,3931.0,MORNINGTON,-38.218722,145.062326
6755,MORNIN11184,3939.0,ROSEBUD,-38.354329,144.910976
6757,MORNIN11157,3931.0,MORNINGTON,-38.218401,145.060042
6758,MORNIN11154,3931.0,MORNINGTON,,
6759,MORNIN11159,3931.0,MORNINGTON,,
6760,MORNIN11144,3915.0,HASTINGS,-38.308092,145.196555
6761,MORNIN11169,3934.0,MOUNT MARTHA,,
6762,MORNIN11176,3912.0,PEARCEDALE,-38.225394,145.239178
6763,MORNIN11129,3939.0,CAPE SCHANCK,-38.466181,144.894454
6764,MORNIN11150,3933.0,MOOROODUC,-38.272083,145.111635
6765,MORNIN11125,3939.0,BONEO,-38.399913,144.870072
6766,MORNIN11139,3929.0,FLINDERS ,-38.478858,145.021633
6767,MORNIN11130,3919.0,CRIB POINT,-38.370817,145.207759
6768,MORNIN11126,3939.0,BONEO,-38.404323,144.85635
6769,MORNIN11162,3931.0,MORNINGTON,-38.211665,145.059083
6770,MORNIN11170,3934.0,MOUNT MARTHA,-38.288076,145.02428
6771,MORNIN11178,3944.0,PORTSEA,-38.320504,144.706912
6772,MORNIN11185,3939.0,ROSEBUD,-38.379099,144.898394
6773,MORNIN11182,3939.0,ROSEBUD,-38.37052,144.926182
6774,MORNIN11168,3934.0,SAFETY BEACH,-38.322062,144.996744
6775,MORNIN11197,3943.0,SORRENTO,-38.32924,144.734897
6776,MORNIN11200,3941.0,ST ANDREWS BEACH,-38.421275,144.852359
6777,MORNIN11199,3941.0,ST ANDREWS BEACH,-38.398803,144.826637
6778,MORNIN11128,3939.0,CAPE SCHANCK,-38.46025,144.881279
