,Postcode,Suburb,LGA,SA2_code,SA2_name
3163,3885,MURRINDAL,Towong,205021085,Orbost
3164,3885,SUGGAN BUGGAN,Towong,205021085,Orbost
3165,3885,TAMBO UPPER,Towong,205021082,Bruthen - Omeo
3166,3885,TIMBARRA,Towong,205021082,Bruthen - Omeo
3167,3885,W TREE,Towong,205021085,Orbost
3168,3885,WISELEIGH,Towong,205021082,Bruthen - Omeo
3169,3885,WULGULMERANG,Towong,205021085,Orbost
3170,3885,WULGULMERANG EAST,Towong,205021085,Orbost
3171,3885,WULGULMERANG WEST,Towong,205021080,Alps - East
3172,3885,YALMY,Towong,205021085,Orbost
3173,3886,NEWMERELLA,East Gippsland,205021085,Orbost
3174,3887,LAKE TYERS,East Gippsland,205021085,Orbost
3175,3887,NOWA NOWA,East Gippsland,205021085,Orbost
3176,3887,WAIREWA,East Gippsland,205021085,Orbost
3177,3888,BENDOC,East Gippsland,205021085,Orbost
3178,3888,BETE BOLONG,East Gippsland,205021085,Orbost
3179,3888,BETE BOLONG NORTH,East Gippsland,205021085,Orbost
3180,3888,BONANG,East Gippsland,205021085,Orbost
3181,3888,BRODRIBB RIVER,East Gippsland,205021085,Orbost
3182,3888,CABANANDRA,East Gippsland,205021085,Orbost
3183,3888,CAPE CONRAN,East Gippsland,205021085,Orbost
3184,3888,CORRINGLE,East Gippsland,205021085,Orbost
3185,3888,DEDDICK VALLEY,East Gippsland,205021085,Orbost
3186,3888,DELEGATE RIVER,East Gippsland,205021085,Orbost
3187,3888,DELEGATE RIVER EAST,East Gippsland,205021085,Orbost
3188,3888,DELLICKNORA,East Gippsland,205021085,Orbost
3189,3888,GOONGERAH,East Gippsland,205021085,Orbost
3190,3888,HAYDENS BOG,East Gippsland,205021085,Orbost
3191,3888,JARRAHMOND,East Gippsland,205021085,Orbost
3192,3888,LOCHEND,East Gippsland,205021085,Orbost
3193,3888,MARLO,East Gippsland,205021085,Orbost
3194,3888,MARTINS CREEK,East Gippsland,106011110,Dungog
3195,3888,NURRAN,East Gippsland,205021085,Orbost
3196,3888,OMEO VALLEY,East Gippsland,205021082,Bruthen - Omeo
3197,3888,ORBOST,East Gippsland,205021085,Orbost
3198,3888,SIMPSONS CREEK,East Gippsland,205021085,Orbost
3199,3888,TOSTAREE,East Gippsland,205021085,Orbost
3200,3888,TUBBUT,East Gippsland,205021085,Orbost
3201,3888,WAYGARA,East Gippsland,205021085,Orbost
3202,3888,WOMBAT CREEK,East Gippsland,205021085,Orbost
3203,3889,BELL BIRD CREEK,East Gippsland,205021085,Orbost
3204,3889,BELLBIRD CREEK,East Gippsland,205021085,Orbost
3205,3889,BEMM RIVER,East Gippsland,205021085,Orbost
3206,3889,CABBAGE TREE CREEK,East Gippsland,205021085,Orbost
3207,3889,CLUB TERRACE,East Gippsland,205021085,Orbost
3208,3889,COMBIENBAR,East Gippsland,205021085,Orbost
3209,3889,ERRINUNDRA,East Gippsland,205021085,Orbost
3210,3889,MANORINA,East Gippsland,205021085,Orbost
3211,3890,BULDAH,East Gippsland,205021085,Orbost
3212,3890,CANN RIVER,East Gippsland,205021085,Orbost
3213,3890,CHANDLERS CREEK,East Gippsland,205021085,Orbost
3214,3890,NOORINBEE,East Gippsland,205021085,Orbost
3215,3890,NOORINBEE NORTH,East Gippsland,205021085,Orbost
3216,3890,TAMBOON,East Gippsland,205021085,Orbost
3217,3890,TONGHI CREEK,East Gippsland,205021085,Orbost
3218,3890,WEERAGUA,East Gippsland,205021085,Orbost
3219,3891,GENOA,East Gippsland,205021085,Orbost
3220,3891,GIPSY POINT,East Gippsland,205021085,Orbost
3221,3891,MARAMINGO CREEK,East Gippsland,205021085,Orbost
3222,3891,WALLAGARAUGH,East Gippsland,101041020,Bega-Eden Hinterland
3223,3891,WANGARABELL,East Gippsland,205021085,Orbost
3224,3891,WINGAN RIVER,East Gippsland,205021085,Orbost
3225,3891,WROXHAM,East Gippsland,205021085,Orbost
3226,3892,MALLACOOTA,East Gippsland,205021085,Orbost
3227,3893,DOUBLE BRIDGES,East Gippsland,205021082,Bruthen - Omeo
3228,3893,STIRLING,East Gippsland,205021082,Bruthen - Omeo
3229,3893,TAMBO CROSSING,East Gippsland,205021082,Bruthen - Omeo
3230,3895,DOCTORS FLAT,East Gippsland,205021082,Bruthen - Omeo
3231,3895,ENSAY,East Gippsland,205021082,Bruthen - Omeo
3232,3895,ENSAY NORTH,East Gippsland,205021082,Bruthen - Omeo
3233,3895,REEDY CREEK,East Gippsland,204011056,Kilmore - Broadford
3234,3895,REEDY FLAT,East Gippsland,205021082,Bruthen - Omeo
3235,3896,BINDI,East Gippsland,205021082,Bruthen - Omeo
3236,3896,BROOKVILLE,East Gippsland,205021082,Bruthen - Omeo
3237,3896,NUNNIONG,East Gippsland,205021080,Alps - East
3238,3896,SWIFTS CREEK,East Gippsland,205021082,Bruthen - Omeo
3239,3896,TONGIO,East Gippsland,205021082,Bruthen - Omeo
3240,3898,ANGLERS REST,Wellington,205021082,Bruthen - Omeo
3241,3898,BINGO,Wellington,205021082,Bruthen - Omeo
3242,3898,BINGO MUNJIE,Wellington,205021082,Bruthen - Omeo
3243,3898,BUNDARA,Wellington,205021082,Bruthen - Omeo
3244,3898,CASSILIS,Wellington,205021082,Bruthen - Omeo
3245,3898,COBUNGRA,Wellington,205021082,Bruthen - Omeo
3246,3898,DINNER PLAIN,Wellington,204031069,Bright - Mount Beauty
3247,3898,GLEN VALLEY,Wellington,205021082,Bruthen - Omeo
3248,3898,GLEN WILLS,Wellington,205021082,Bruthen - Omeo
3249,3898,HINNOMUNJIE,Wellington,205021082,Bruthen - Omeo
3250,3898,OMEO,Wellington,205021082,Bruthen - Omeo
3251,3898,OMEO VALLEY,Wellington,205021082,Bruthen - Omeo
3252,3898,SHANNONVALE,Wellington,205021082,Bruthen - Omeo
3253,3900,BENAMBRA,Towong,205021082,Bruthen - Omeo
3254,3900,COBBERAS,Towong,205021080,Alps - East
3255,3900,UPLANDS,Towong,205021082,Bruthen - Omeo
3256,3902,BUMBERRAH,East Gippsland,205021082,Bruthen - Omeo
3257,3902,JOHNSONVILLE,East Gippsland,205021082,Bruthen - Omeo
3258,3903,SWAN REACH,East Gippsland,205021084,Lakes Entrance
3259,3904,METUNG,East Gippsland,205021084,Lakes Entrance
3260,3909,KALIMNA,East Gippsland,205021084,Lakes Entrance
3261,3909,KALIMNA WEST,East Gippsland,205021084,Lakes Entrance
3262,3909,LAKE BUNGA,East Gippsland,205021084,Lakes Entrance
3263,3909,LAKE TYERS BEACH,East Gippsland,205021084,Lakes Entrance
3264,3909,LAKES ENTRANCE,East Gippsland,205021084,Lakes Entrance
3265,3909,NUNGURNER,East Gippsland,205021084,Lakes Entrance
3266,3909,NYERIMILANG,East Gippsland,205021084,Lakes Entrance
3267,3909,TOORLOO ARM,East Gippsland,205021085,Orbost
3268,3910,LANGWARRIN,Frankston,214011374,Langwarrin
3269,3911,BAXTER,Mornington Peninsula,214021385,Somerville
3270,3911,LANGWARRIN SOUTH,Mornington Peninsula,214011374,Langwarrin
3271,3912,PEARCEDALE,Mornington Peninsula,212031308,Pearcedale - Tooradin
3272,3912,SOMERVILLE,Mornington Peninsula,214021385,Somerville
3273,3913,TYABB,Mornington Peninsula,214021385,Somerville
3274,3915,HASTINGS,Mornington Peninsula,214021379,Hastings - Somers
3275,3915,TUERONG,Mornington Peninsula,214021378,Flinders
3276,3916,MERRICKS,Mornington Peninsula,214021378,Flinders
3277,3916,POINT LEO,Mornington Peninsula,214021378,Flinders
3278,3916,SHOREHAM,Mornington Peninsula,214021378,Flinders
3279,3918,BITTERN,Mornington Peninsula,214021379,Hastings - Somers
3280,3919,CRIB POINT,Mornington Peninsula,214021379,Hastings - Somers
3281,3920,FLINDERS NAVAL DEPOT,Mornington Peninsula,214021379,Hastings - Somers
3282,3920,HMAS CERBERUS,Mornington Peninsula,214021379,Hastings - Somers
3283,3921,ELIZABETH ISLAND,Mornington Peninsula,205031088,French Island
3284,3921,FRENCH ISLAND,Mornington Peninsula,205031088,French Island
3285,3921,TANKERTON,Mornington Peninsula,205031088,French Island
3286,3922,COWES,Bass Coast,205031091,Phillip Island
3287,3922,SILVERLEAVES,Bass Coast,205031091,Phillip Island
3288,3922,SMITHS BEACH,Bass Coast,205031091,Phillip Island
3289,3922,SUMMERLANDS,Bass Coast,205031091,Phillip Island
3290,3922,SUNDERLAND BAY,Bass Coast,205031091,Phillip Island
3291,3922,SUNSET STRIP,Bass Coast,205031091,Phillip Island
3292,3922,SURF BEACH,Bass Coast,205031091,Phillip Island
3293,3922,VENTNOR,Bass Coast,205031091,Phillip Island
3294,3922,WIMBLEDON HEIGHTS,Bass Coast,205031091,Phillip Island
3295,3923,RHYLL,Bass Coast,205031091,Phillip Island
3296,3925,CAPE WOOLAMAI,Bass Coast,205031091,Phillip Island
3297,3925,CHURCHILL ISLAND,Bass Coast,205031091,Phillip Island
3298,3925,NEWHAVEN,Bass Coast,205031091,Phillip Island
3299,3925,SAN REMO,Bass Coast,205031093,Wonthaggi - Inverloch
3300,3926,BALNARRING,Mornington Peninsula,214021379,Hastings - Somers
3301,3926,BALNARRING BEACH,Mornington Peninsula,214021379,Hastings - Somers
3302,3926,MERRICKS BEACH,Mornington Peninsula,214021379,Hastings - Somers
3303,3926,MERRICKS NORTH,Mornington Peninsula,214021378,Flinders
3304,3927,SOMERS,Mornington Peninsula,214021379,Hastings - Somers
3305,3928,MAIN RIDGE,Mornington Peninsula,214021378,Flinders
3306,3929,FLINDERS,Mornington Peninsula,214021378,Flinders
3307,3930,KUNYUNG,Mornington Peninsula,214021381,Mount Eliza
3308,3930,MOUNT ELIZA,Mornington Peninsula,214021381,Mount Eliza
3309,3931,MORNINGTON,Mornington Peninsula,214021380,Mornington
3310,3933,MOOROODUC,Mornington Peninsula,214021385,Somerville
3311,3934,MOUNT MARTHA,Mornington Peninsula,214021382,Mount Martha
3312,3936,ARTHURS SEAT,Mornington Peninsula,214021377,Dromana
3313,3936,DROMANA,Mornington Peninsula,214021377,Dromana
3314,3936,SAFETY BEACH,Mornington Peninsula,214021377,Dromana
3315,3937,RED HILL,Mornington Peninsula,214021378,Flinders
3316,3937,RED HILL SOUTH,Mornington Peninsula,214021378,Flinders
3317,3938,MCCRAE,Mornington Peninsula,214021384,Rosebud - McCrae
3318,3939,BONEO,Mornington Peninsula,214021378,Flinders
3319,3939,CAPE SCHANCK,Mornington Peninsula,214021378,Flinders
3320,3939,FINGAL,Mornington Peninsula,214021383,Point Nepean
3321,3939,ROSEBUD,Mornington Peninsula,214021384,Rosebud - McCrae
3322,3939,ROSEBUD PLAZA,Mornington Peninsula,214021384,Rosebud - McCrae
3323,3940,CAPEL SOUND,Mornington Peninsula,214021384,Rosebud - McCrae
3324,3940,ROSEBUD WEST,Mornington Peninsula,214021384,Rosebud - McCrae
3325,3941,RYE,Mornington Peninsula,214021383,Point Nepean
3326,3941,ST ANDREWS BEACH,Mornington Peninsula,214021383,Point Nepean
3327,3941,TOOTGAROOK,Mornington Peninsula,214021383,Point Nepean
3328,3942,BLAIRGOWRIE,Mornington Peninsula,214021383,Point Nepean
3329,3943,SORRENTO,Mornington Peninsula,214021383,Point Nepean
3330,3944,PORTSEA,Mornington Peninsula,214021383,Point Nepean
3331,3945,BELLVIEW,South Gippsland,205031089,Korumburra
3332,3945,JEETHO,South Gippsland,205031089,Korumburra
3333,3945,KROWERA,South Gippsland,205031093,Wonthaggi - Inverloch
3334,3945,LOCH,South Gippsland,205031089,Korumburra
3335,3945,WOODLEIGH,South Gippsland,205031093,Wonthaggi - Inverloch
3336,3946,BENA,South Gippsland,205031089,Korumburra
3337,3950,KARDELLA SOUTH,South Gippsland,205031089,Korumburra
3338,3950,KORUMBURRA,South Gippsland,205031089,Korumburra
3339,3950,KORUMBURRA SOUTH,South Gippsland,205031089,Korumburra
3340,3950,STRZELECKI,South Gippsland,205031089,Korumburra
3341,3950,WHITELAW,South Gippsland,205031089,Korumburra
3342,3951,ARAWATA,South Gippsland,205031089,Korumburra
3343,3951,FAIRBANK,South Gippsland,205031090,Leongatha
3344,3951,JUMBUNNA,South Gippsland,205031089,Korumburra
3345,3951,KARDELLA,South Gippsland,205031089,Korumburra
3346,3951,KONGWAK,South Gippsland,205031089,Korumburra
3347,3951,MOYARRA,South Gippsland,205031089,Korumburra
3348,3951,OUTTRIM,South Gippsland,205031089,Korumburra
3349,3951,RANCEBY,South Gippsland,205031089,Korumburra
3350,3953,BERRYS CREEK,South Gippsland,205031090,Leongatha
3351,3953,BOOROOL,South Gippsland,205031090,Leongatha
3352,3953,HALLSTON,South Gippsland,205031090,Leongatha
3353,3953,KOOROOMAN,South Gippsland,205031090,Leongatha
3354,3953,LEONGATHA,South Gippsland,205031090,Leongatha
3355,3953,LEONGATHA NORTH,South Gippsland,205031090,Leongatha
3356,3953,LEONGATHA SOUTH,South Gippsland,205031090,Leongatha
3357,3953,MARDAN,South Gippsland,205031090,Leongatha
3358,3953,MOUNT ECCLES,South Gippsland,205031090,Leongatha
3359,3953,MOUNT ECCLES SOUTH,South Gippsland,205031090,Leongatha
3360,3953,NERRENA,South Gippsland,205031090,Leongatha
3361,3953,RUBY,South Gippsland,205031090,Leongatha
3362,3953,TRIDA,South Gippsland,205031090,Leongatha
3363,3953,WILD DOG VALLEY,South Gippsland,205031090,Leongatha
3364,3953,WOOREEN,South Gippsland,205031090,Leongatha
3365,3954,KOONWARRA,South Gippsland,205031090,Leongatha
3366,3956,DUMBALK,South Gippsland,205031087,Foster
3367,3956,DUMBALK NORTH,South Gippsland,205031090,Leongatha
3368,3956,MEENIYAN,South Gippsland,205031087,Foster
3369,3956,MIDDLE TARWIN,South Gippsland,205031087,Foster
3370,3956,MIRBOO SOUTH,South Gippsland,205031090,Leongatha
3371,3956,TARWIN,South Gippsland,205031087,Foster
3372,3956,TARWIN LOWER,South Gippsland,205031087,Foster
3373,3956,VENUS BAY,South Gippsland,205031087,Foster
3374,3956,WALKERVILLE,South Gippsland,205031087,Foster
3375,3956,WALKERVILLE NORTH,South Gippsland,205031087,Foster
3376,3956,WALKERVILLE SOUTH,South Gippsland,205031087,Foster
3377,3957,GRASSY SPUR,South Gippsland,205031087,Foster
3378,3957,STONY CREEK,South Gippsland,205031087,Foster
3379,3958,BUFFALO,South Gippsland,205031087,Foster
3380,3958,BUFFALO CREEK,South Gippsland,205031087,Foster
3381,3959,FISH CREEK,South Gippsland,205031087,Foster
3382,3959,HODDLE,South Gippsland,205031087,Foster
3383,3959,SANDY POINT,South Gippsland,205031087,Foster
3384,3959,WARATAH BAY,South Gippsland,205031087,Foster
3385,3959,WARATAH NORTH,South Gippsland,205031087,Foster
3386,3960,BENNISON,Wellington,205031087,Foster
3387,3960,BOOLARONG,Wellington,205031087,Foster
3388,3960,FOSTER,Wellington,205031087,Foster
3389,3960,FOSTER NORTH,Wellington,205031087,Foster
3390,3960,GUNYAH,Wellington,205031087,Foster
3391,3960,MOUNT BEST,Wellington,205031087,Foster
3392,3960,RUMBUG,Wellington,205031087,Foster
3393,3960,SHALLOW INLET,Wellington,205031087,Foster
3394,3960,TIDAL RIVER,Wellington,205031092,Wilsons Promontory
3395,3960,TURTONS CREEK,Wellington,205031087,Foster
3396,3960,WILSONS PROMONTORY,Wellington,205031092,Wilsons Promontory
3397,3960,WONGA,Wellington,205031087,Foster
3398,3960,WOORARRA WEST,Wellington,205031087,Foster
3399,3960,YANAKIE,Wellington,205031087,Foster
3400,3962,AGNES,Wellington,205031087,Foster
3401,3962,CHRISTIES,Wellington,403041074,Christies Beach
3402,3962,GRAND RIDGE,Wellington,205031087,Foster
3403,3962,TOORA,Wellington,205031087,Foster
3404,3962,TOORA NORTH,Wellington,205031087,Foster
3405,3962,WONYIP,Wellington,205051104,Yarram
3406,3962,WOORARRA,Wellington,205051104,Yarram
3407,3962,WOORARRA EAST,Wellington,205031087,Foster
3408,3964,PORT FRANKLIN,Wellington,205031087,Foster
3409,3965,PORT WELSHPOOL,South Gippsland,205031087,Foster
3410,3966,BINGINWARRI,Wellington,205051104,Yarram
3411,3966,HAZEL PARK,Wellington,205031087,Foster
3412,3966,WELSHPOOL,Wellington,205031087,Foster
3413,3967,HEDLEY,Greater Dandenong,205051104,Yarram
3414,3971,ALBERTON,Wellington,205051104,Yarram
3415,3971,ALBERTON WEST,Wellington,205051104,Yarram
3416,3971,BALOOK,Wellington,205051104,Yarram
3417,3971,BAROMI,Wellington,205031090,Leongatha
3418,3971,CALROSSIE,Wellington,205051104,Yarram
3419,3971,DEVON NORTH,Wellington,205051104,Yarram
3420,3971,GELLIONDALE,Wellington,205051104,Yarram
3421,3971,HIAWATHA,Wellington,205051104,Yarram
3422,3971,HUNTERSTON,Wellington,205051104,Yarram
3423,3971,JACK RIVER,Wellington,205051104,Yarram
3424,3971,LANGSBOROUGH,Wellington,205051104,Yarram
3425,3971,MACKS CREEK,Wellington,205051104,Yarram
3426,3971,MADALYA,Wellington,205051104,Yarram
3427,3971,MANNS BEACH,Wellington,205051104,Yarram
3428,3971,PORT ALBERT,Wellington,205051104,Yarram
3429,3971,ROBERTSONS BEACH,Wellington,205051104,Yarram
3430,3971,SNAKE ISLAND,Wellington,205051104,Yarram
3431,3971,STACEYS BRIDGE,Wellington,205051104,Yarram
3432,3971,TARRA VALLEY,Wellington,205051104,Yarram
3433,3971,TARRAVILLE,Wellington,205051104,Yarram
3434,3971,WON WRON,Wellington,205051104,Yarram
3435,3971,YARRAM,Wellington,205051104,Yarram
3436,3975,LYNBROOK,Greater Dandenong,212031306,Lynbrook - Lyndhurst
3437,3975,LYNDHURST,Greater Dandenong,212031306,Lynbrook - Lyndhurst
3438,3976,HAMPTON PARK,Greater Dandenong,212031305,Hampton Park - Lynbrook
3439,3977,BOTANIC RIDGE,Greater Dandenong,212031303,Cranbourne South
3440,3977,CANNONS CREEK,Greater Dandenong,212031308,Pearcedale - Tooradin
3441,3977,CRANBOURNE,Greater Dandenong,212031300,Cranbourne
3442,3977,CRANBOURNE EAST,Greater Dandenong,212031301,Cranbourne East
3443,3977,CRANBOURNE NORTH,Greater Dandenong,212031302,Cranbourne North
3444,3977,CRANBOURNE SOUTH,Greater Dandenong,212031303,Cranbourne South
3445,3977,CRANBOURNE WEST,Greater Dandenong,212031304,Cranbourne West
3446,3977,DEVON MEADOWS,Greater Dandenong,212031303,Cranbourne South
3447,3977,FIVE WAYS,Greater Dandenong,212031303,Cranbourne South
3448,3977,JUNCTION VILLAGE,Greater Dandenong,212031303,Cranbourne South
3449,3977,SANDHURST,Greater Dandenong,214011376,Skye - Sandhurst
3450,3977,SKYE,Greater Dandenong,214011376,Skye - Sandhurst
3451,3978,CARDINIA,Casey,212011290,Koo Wee Rup
3452,3978,CLYDE,Casey,212031303,Cranbourne South
3453,3978,CLYDE NORTH,Casey,212031301,Cranbourne East
3454,3979,ALMURTA,South Gippsland,205031093,Wonthaggi - Inverloch
3455,3979,GLEN ALVIE,South Gippsland,205031093,Wonthaggi - Inverloch
3456,3979,KERNOT,South Gippsland,205031093,Wonthaggi - Inverloch
3457,3979,KORRINE,South Gippsland,205031093,Wonthaggi - Inverloch
3458,3980,BLIND BIGHT,Casey,212031308,Pearcedale - Tooradin
3459,3980,TOORADIN,Casey,212031308,Pearcedale - Tooradin
3460,3980,WARNEET,Casey,212031308,Pearcedale - Tooradin
3461,3981,BAYLES,South Gippsland,212011290,Koo Wee Rup
3462,3981,CATANI,South Gippsland,212011290,Koo Wee Rup
3463,3981,DALMORE,South Gippsland,212011290,Koo Wee Rup
3464,3981,HEATH HILL,South Gippsland,212011290,Koo Wee Rup
3465,3981,KOO WEE RUP,South Gippsland,212011290,Koo Wee Rup
3466,3981,KOO WEE RUP NORTH,South Gippsland,212011288,Bunyip - Garfield
3467,3981,YANNATHAN,South Gippsland,212011290,Koo Wee Rup
3468,3984,ADAMS ESTATE,South Gippsland,205031093,Wonthaggi - Inverloch
3469,3984,CALDERMEADE,South Gippsland,212011290,Koo Wee Rup
3470,3984,CORINELLA,South Gippsland,205031093,Wonthaggi - Inverloch
3471,3984,CORONET BAY,South Gippsland,205031093,Wonthaggi - Inverloch
3472,3984,GRANTVILLE,South Gippsland,205031093,Wonthaggi - Inverloch
3473,3984,JAM JERRUP,South Gippsland,205031093,Wonthaggi - Inverloch
3474,3984,LANG LANG,South Gippsland,212011290,Koo Wee Rup
3475,3984,LANG LANG EAST,South Gippsland,212011290,Koo Wee Rup
3476,3984,MONOMEITH,South Gippsland,212011290,Koo Wee Rup
3477,3984,PIONEER BAY,South Gippsland,205031093,Wonthaggi - Inverloch
3478,3984,QUEENSFERRY,South Gippsland,205031093,Wonthaggi - Inverloch
3479,3984,TENBY POINT,South Gippsland,205031093,Wonthaggi - Inverloch
3480,3984,THE GURDIES,South Gippsland,205031093,Wonthaggi - Inverloch
3481,3987,NYORA,South Gippsland,205031089,Korumburra
3482,3988,MOUNTAIN VIEW,South Gippsland,205011079,Warragul
3483,3988,POOWONG,South Gippsland,205031089,Korumburra
3484,3988,POOWONG EAST,South Gippsland,205031089,Korumburra
3485,3988,POOWONG NORTH,South Gippsland,205031089,Korumburra
3486,3989,ST HELIER,South Gippsland,,
3487,3990,GLEN FORBES,Brisbane,205031093,Wonthaggi - Inverloch
3488,3991,BASS,Bass Coast,205031093,Wonthaggi - Inverloch
3489,3992,BLACKWOOD FOREST,Bass Coast,205031093,Wonthaggi - Inverloch
3490,3992,DALYSTON,Bass Coast,205031093,Wonthaggi - Inverloch
3491,3992,RYANSTON,Bass Coast,205031093,Wonthaggi - Inverloch
3492,3992,WEST CREEK,Bass Coast,205031093,Wonthaggi - Inverloch
3493,3995,ANDERSON,South Gippsland,205031093,Wonthaggi - Inverloch
3494,3995,ARCHIES CREEK,South Gippsland,205031093,Wonthaggi - Inverloch
3495,3995,CAPE PATERSON,South Gippsland,205031093,Wonthaggi - Inverloch
3496,3995,HARMERS HAVEN,South Gippsland,205031093,Wonthaggi - Inverloch
3497,3995,HICKSBOROUGH,South Gippsland,205031093,Wonthaggi - Inverloch
3498,3995,KILCUNDA,South Gippsland,205031093,Wonthaggi - Inverloch
3499,3995,LANCE CREEK,South Gippsland,205031093,Wonthaggi - Inverloch
3500,3995,NORTH WONTHAGGI,South Gippsland,205031093,Wonthaggi - Inverloch
3501,3995,POWLETT RIVER,South Gippsland,205031093,Wonthaggi - Inverloch
3502,3995,SOUTH DUDLEY,South Gippsland,205031093,Wonthaggi - Inverloch
3503,3995,ST CLAIR,South Gippsland,205031093,Wonthaggi - Inverloch
3504,3995,WATTLE BANK,South Gippsland,205031093,Wonthaggi - Inverloch
3505,3995,WONTHAGGI,South Gippsland,205031093,Wonthaggi - Inverloch
3506,3995,WOOLAMAI,South Gippsland,205031093,Wonthaggi - Inverloch
3507,3996,INVERLOCH,South Gippsland,205031093,Wonthaggi - Inverloch
3508,3996,POUND CREEK,South Gippsland,205031087,Foster
3509,8001,MELBOURNE,Yarra,206041122,Melbourne
3510,8002,EAST MELBOURNE,Yarra,206041119,East Melbourne
3511,8003,COLLINS STREET EAST,Yarra,206041122,Melbourne
3512,8004,ST KILDA ROAD,Yarra,206051128,Albert Park
3513,8005,WORLD TRADE CENTRE,Yarra,206041126,Southbank
3514,8006,ABECKETT STREET,Yarra,206041122,Melbourne
3515,8007,COLLINS STREET WEST,Yarra,206041122,Melbourne
3516,8008,ST KILDA ROAD CENTRAL,Yarra,206041125,South Yarra - West
3517,8009,FLINDERS LANE,Yarra,206041122,Melbourne
3518,8010,LAW COURTS,Yarra,210021235,Romsey
3519,8011,LITTLE LONSDALE STREET,Yarra,206041122,Melbourne
3520,8012,DOCKLANDS,Yarra,206041118,Docklands
3521,8045,MELBOURNE,Yarra,206041122,Melbourne
3522,8051,MELBOURNE,Yarra,206041122,Melbourne
3523,8066,MELBOURNE,Yarra,206041122,Melbourne
3524,8069,MELBOURNE,Yarra,206041122,Melbourne
3525,8070,MELBOURNE,Yarra,206041122,Melbourne
3526,8071,MELBOURNE,Yarra,206041122,Melbourne
3527,8102,MELBOURNE,Yarra,206041122,Melbourne
3528,8107,MELBOURNE,Yarra,206041122,Melbourne
3529,8111,MELBOURNE,Yarra,206041122,Melbourne
3530,8120,MELBOURNE,Yarra,206041122,Melbourne
3531,8205,MELBOURNE,Yarra,206041122,Melbourne
3532,8785,DANDENONG,Monash,212041311,Dandenong
3533,9999,NORTH POLE,Yarra,206041122,Melbourne
